"Gene","direct_effect","direct_effect_hr","direct_bootstrap_se","direct_ci_low","direct_ci_high","direct_p_value","indirect_effect","indirect_effect_hr","indirect_bootstrap_se","indirect_ci_low","indirect_ci_high","indirect_p_value","total_effect","total_effect_hr","total_bootstrap_se","total_ci_low","total_ci_high","total_p_value","bootstrap_attempted","bootstrap_failed","bootstrap_valid"
"MDM4",0.00769052166045063,1.00772016967632,0.969268883690539,-2.23411144587928,1.49425588340738,0.888888888888889,0.0179359507723348,1.01809776592588,0.770411784445699,-1.35259349402834,1.69786009788883,0.828282828282828,0.0256264724327854,1.02595765342592,0.658581794629154,-1.69653893790743,0.92872275721664,0.848484848484849,100,1,99
