"Gene","Basis","basis_index","term","estimate","std_error","statistic","p_value"
"MDM4","Basis1",1,"(Intercept)",-0.604705728304601,0.18303288609701,-3.30380917440213,0.00166648151482667
"MDM4","Basis1",1,"Exposure",0.128505008030835,0.150287782222948,0.855059580559922,0.396161676809488
"MDM4","Basis1",1,"Age",-0.00487797014359524,0.00254580798342548,-1.9160793647256,0.0604648559071068
"MDM4","Basis1",1,"Gender",0.239732903782609,0.0763877987863394,3.13836643536692,0.00270949814796675
"MDM4","Basis1",1,"Classical",-0.0811132918313081,0.0873771241993768,-0.928312674221505,0.357229520061436
"MDM4","Basis1",1,"Mesenchymal",-0.218143836681271,0.104775561966337,-2.08201065770811,0.0419231553076681
"MDM4","Basis1",1,"Neural",-0.297063336255979,0.113923727352558,-2.60756335101872,0.0116672171975622
"MDM4","Basis1",1,"Proneural",-0.16426540940905,0.131873366262233,-1.24562991045823,0.218086882179731
"MDM4","Basis2",2,"(Intercept)",-0.0492283848409534,0.253463069619152,-0.194223106801803,0.846704044275645
"MDM4","Basis2",2,"Exposure",0.00337552485223917,0.208117805607313,0.0162192986918586,0.987117087988556
"MDM4","Basis2",2,"Age",0.00917830566632607,0.00352542278002415,2.60346240409304,0.0117921348378862
"MDM4","Basis2",2,"Gender",-0.263447991716977,0.105781460232091,-2.49049305179712,0.0157492128192196
"MDM4","Basis2",2,"Classical",0.101085695755092,0.120999425766197,0.835422937877544,0.407029890198437
"MDM4","Basis2",2,"Mesenchymal",0.358617354754084,0.145092699587243,2.47164299633456,0.0165156810990953
"MDM4","Basis2",2,"Neural",0.411491288356053,0.157761035478238,2.6083201540143,0.011644296644792
"MDM4","Basis2",2,"Proneural",0.303729669094216,0.182617610018566,1.66320032916506,0.101859759419476
"MDM4","Basis3",3,"(Intercept)",-0.0648225944973475,0.273110033553619,-0.237349736492274,0.813251678041465
"MDM4","Basis3",3,"Exposure",-0.0984792763328378,0.224249871817318,-0.439149755292,0.662242907770364
"MDM4","Basis3",3,"Age",-0.00971802907630212,0.003798692784672,-2.55825612313664,0.0132521091954852
"MDM4","Basis3",3,"Gender",0.260836056067787,0.113981015840874,2.28841666433235,0.025908830464768
"MDM4","Basis3",3,"Classical",-0.0887972286791183,0.130378588409858,-0.681072174212955,0.498632560760399
"MDM4","Basis3",3,"Mesenchymal",-0.393929578111336,0.156339430877243,-2.51970712635284,0.0146246698925853
"MDM4","Basis3",3,"Neural",-0.474712586248368,0.169989741533769,-2.7925954940879,0.00714139082385262
"MDM4","Basis3",3,"Proneural",-0.314148436236141,0.196773051295374,-1.59650132052166,0.116005259925587
"MDM4","Basis4",4,"(Intercept)",0.238556900423796,0.298566353382208,0.799007985063905,0.42766170793042
"MDM4","Basis4",4,"Exposure",-0.0788145049479348,0.245151983629995,-0.321492421888327,0.749034168906244
"MDM4","Basis4",4,"Age",0.00851259938299447,0.00415276523378317,2.04986289948288,0.0450714424925805
"MDM4","Basis4",4,"Gender",-0.22326587200392,0.124605075147224,-1.79178794876634,0.0785703918520261
"MDM4","Basis4",4,"Classical",0.0527188119902205,0.142531049460725,0.369875982739798,0.712870060373959
"MDM4","Basis4",4,"Mesenchymal",0.299493530165912,0.170911676731584,1.75232924919615,0.0851910788146881
"MDM4","Basis4",4,"Neural",0.460451628797817,0.185834319529521,2.47775346321147,0.0162636128645727
"MDM4","Basis4",4,"Proneural",0.287746796156699,0.215114075468837,1.33764745765501,0.186418750373894
"MDM4","Basis5",5,"(Intercept)",-0.617261836301316,0.245135151460814,-2.51804701456693,0.0146865715856564
"MDM4","Basis5",5,"Exposure",0.184955383563636,0.201279775692364,0.91889700754795,0.362090563552936
"MDM4","Basis5",5,"Age",-0.00457354982303624,0.00340958960389441,-1.34137839281665,0.185212447400965
"MDM4","Basis5",5,"Gender",0.211899402588983,0.102305848006586,2.07123450631425,0.0429565107358672
"MDM4","Basis5",5,"Classical",0.0028989997142727,0.117023803927083,0.0247727352640071,0.980324304177044
"MDM4","Basis5",5,"Mesenchymal",-0.14615436796851,0.140325456259249,-1.04153851955765,0.302101500253165
"MDM4","Basis5",5,"Neural",-0.257730015442501,0.152577554531639,-1.68917385151207,0.0967472114660942
"MDM4","Basis5",5,"Proneural",-0.161575453713705,0.176617428166468,-0.914833011617711,0.364201779668974
"MDM4","Basis6",6,"(Intercept)",0.703981896010295,0.166626554167992,4.22490820581062,8.88646664885087e-05
"MDM4","Basis6",6,"Exposure",-0.129870478816903,0.136816589736157,-0.949230492203836,0.346582050527929
"MDM4","Basis6",6,"Age",0.00227572649473382,0.00231761199256138,0.981927303637538,0.330359026084001
"MDM4","Basis6",6,"Gender",-0.195913711722497,0.069540703660759,-2.8172523631372,0.00667915572242694
"MDM4","Basis6",6,"Classical",0.0251946555376398,0.0795449901321784,0.316734661677301,0.752622696106687
"MDM4","Basis6",6,"Mesenchymal",0.0828128887805216,0.0953839018973481,0.868206134716994,0.388987048251867
"MDM4","Basis6",6,"Neural",0.173108325889845,0.103712062523395,1.66912432052729,0.100674660867756
"MDM4","Basis6",6,"Proneural",0.0979333424464158,0.120052767977243,0.815752473653754,0.418098010857613
"MDM4","Basis7",7,"(Intercept)",-0.681567605522543,0.0891789174779277,-7.64269879920032,3.00029537986191e-10
"MDM4","Basis7",7,"Exposure",0.0870728749443423,0.0732245555134695,1.18912124947383,0.239409767465253
"MDM4","Basis7",7,"Age",-0.000559162636160194,0.0012403913029499,-0.450795353716519,0.653877727157099
"MDM4","Basis7",7,"Gender",0.12367531995987,0.0372183455637418,3.32296661999814,0.0015738881084451
"MDM4","Basis7",7,"Classical",-0.0312910518132399,0.0425726628399713,-0.735003397153274,0.465404445988965
"MDM4","Basis7",7,"Mesenchymal",-0.070548414207358,0.0510496850787087,-1.38195591409792,0.172473289311352
"MDM4","Basis7",7,"Neural",-0.0933966451353103,0.055506935922799,-1.68261215616747,0.0980184775708663
"MDM4","Basis7",7,"Proneural",-0.0430641248337573,0.064252519305209,-0.670232471807002,0.505464239442423
