"grid","weight","RawBasis1","RawBasis2","RawBasis3","RawBasis4","RawBasis5","RawBasis6","RawBasis7","Basis1","Basis2","Basis3","Basis4","Basis5","Basis6","Basis7"
0.470185728250244,0.000977517106549365,0,0.000424026109857788,0.232416942309589,0.65329246608689,0.113866565493663,0,0,0,0.00207000689758429,-1.03978127723061,1.60590960561143,1.03261039897599,0.623611926407575,0.30577710455265
0.471163245356794,0.000977517106549365,0,0.000383671137304368,0.230097410646189,0.654129074247636,0.115389843968871,0,0,0,0.00187300235094111,-1.02954399710872,1.61754181148058,1.03459666744428,0.623247072684319,0.305340879139213
0.472140762463343,0.000977517106549365,0,0.000345961412465772,0.227786995373218,0.654940395633616,0.1169266475807,0,0,0,0.00168891135110132,-1.01933732982765,1.62905137560117,1.03641276954688,0.62275267170056,0.304836696457369
0.473118279569892,0.000977517106549365,0,0.000310807265927939,0.22548590571931,0.655726250906003,0.118477036108759,0,0,0,0.00151729615071564,-1.00916255989654,1.64043662988688,1.03805708331695,0.622127579518308,0.304263968238903
0.474095796676442,0.000977517106549365,0,0.000278119028276807,0.223194350913096,0.656486460725968,0.120041069332658,0,0,0,0.00135771900243481,-0.999020971824549,1.65169590625142,1.03952798678764,0.621370652199573,0.303622106215595
0.475073313782991,0.000977517106549365,0,0.000247807030098314,0.220912540183211,0.657220845754684,0.121618807032007,0,0,0,0.00120974215890957,-0.988913850120815,1.66282753660851,1.0408238579921,0.620480745806364,0.302910522119231
0.476050830889541,0.000977517106549365,0,0.000219781601978399,0.218640682758287,0.657929226653321,0.123210308986413,0,0,0,0.00107292787279065,-0.978842479294493,1.67382985287182,1.04194307496349,0.61945671640069,0.302128627681592
0.47702834799609,0.000977517106549365,0,0.000193953074502999,0.216378987866956,0.658611424083053,0.124815634975488,0,0,0,0.000946838396728774,-0.96880814385473,1.68470118695508,1.04288401573497,0.618297420044561,0.30127583463446
0.478005865102639,0.000977517106549365,0,0.000170231778258052,0.214127664737852,0.65926725870505,0.12643484477884,0,0,0,0.000831035983374682,-0.958812128310676,1.69543987077197,1.04364505833968,0.617001712799987,0.30035155470962
0.478983382209189,0.000977517106549365,0,0.000148528043829498,0.211886922599608,0.659896551180485,0.128067998176078,0,0,0,0.000725082885379104,-0.948855717171481,1.70604423623621,1.04422458081078,0.615568450728976,0.299355199638854
0.479960899315738,0.000977517106549365,0,0.000128752201803273,0.209656970680855,0.660499122170529,0.129715154946812,0,0,0,0.000628541355392773,-0.938940194946293,1.71651261526149,1.04462096118144,0.613996489893538,0.298286181153944
