"Gene","Basis","basis_index","term","estimate","std_error","statistic","p_value"
"DDIT3","Basis4",4,"Neural",0.413685044209657,0.147175614716105,2.81082599863867,0.00679689219246657
"DDIT3","Basis4",4,"Proneural",0.268693464950828,0.174825679439927,1.5369221833521,0.129943794609152
"DDIT3","Basis5",5,"(Intercept)",-0.159636848157796,0.246658479627233,-0.647197892401875,0.520148160056922
"DDIT3","Basis5",5,"Exposure",-0.0562999942575188,0.175307472788089,-0.321149996415578,0.749292257135285
"DDIT3","Basis5",5,"Age",-0.00735359606552646,0.0034707787237185,-2.11871647572162,0.038563796278487
"DDIT3","Basis5",5,"Gender",0.181440712751861,0.103222299306253,1.75776662573211,0.0842520990316937
"DDIT3","Basis5",5,"Classical",-0.0445190370448203,0.115727473517144,-0.38468857646171,0.701925259979628
"DDIT3","Basis5",5,"Mesenchymal",-0.271176772112103,0.140437898107439,-1.93093727381654,0.0585590287627669
"DDIT3","Basis5",5,"Neural",-0.391011872078114,0.153699292176893,-2.54400567849133,0.0137452691787655
"DDIT3","Basis5",5,"Proneural",-0.232867840252793,0.182574968251998,-1.27546422427076,0.207410750993617
"DDIT3","Basis6",6,"(Intercept)",0.463424568182518,0.255742274606449,1.81207650903888,0.0753371039930283
"DDIT3","Basis6",6,"Exposure",0.206057082434813,0.181763594400199,1.13365431133104,0.261769548865912
"DDIT3","Basis6",6,"Age",0.00501465895163609,0.00359859854322007,1.39350330174616,0.168973882832099
"DDIT3","Basis6",6,"Gender",-0.178426743233149,0.107023710089285,-1.66717022876796,0.101064324931614
"DDIT3","Basis6",6,"Classical",-0.00300827249271151,0.119989417580373,-0.0250711483843687,0.980087340389086
"DDIT3","Basis6",6,"Mesenchymal",0.183342561861304,0.145609863310695,1.25913559488821,0.21320466928804
"DDIT3","Basis6",6,"Neural",0.302119011513238,0.15935964028532,1.89583140983701,0.0631468588911688
"DDIT3","Basis6",6,"Proneural",0.12710015889951,0.189298732958747,0.671426358290564,0.504709324505142
"DDIT3","Basis7",7,"(Intercept)",-0.651878465349543,0.188340348692604,-3.46117265830007,0.00103655616273474
"DDIT3","Basis7",7,"Exposure",-0.223250961623659,0.133859053227062,-1.66780622036048,0.100937367079406
"DDIT3","Basis7",7,"Age",-0.00231683931298398,0.00265017313026462,-0.874221871215125,0.385731262548224
"DDIT3","Basis7",7,"Gender",0.167394628995311,0.0788171721222496,2.12383449555477,0.0381145604818721
"DDIT3","Basis7",7,"Classical",0.00757155308807074,0.088365714199134,0.0856842855477644,0.932023012577805
"DDIT3","Basis7",7,"Mesenchymal",-0.0958300272511717,0.107233786323441,-0.893655167244835,0.375331030290392
"DDIT3","Basis7",7,"Neural",-0.188005993334958,0.117359753154039,-1.6019630945218,0.114790239930543
"DDIT3","Basis7",7,"Proneural",-0.0463741989219167,0.139408275097979,-0.332650259744797,0.740640387834077
"DDIT3","Basis8",8,"(Intercept)",0.668558467584285,0.139848868484636,4.78057831163455,1.30700199858844e-05
"DDIT3","Basis8",8,"Exposure",0.145713854095004,0.0993947248169473,1.46601194744853,0.148238003569403
"DDIT3","Basis8",8,"Age",0.00131646490059386,0.00196784022185707,0.668989730960726,0.506250693999679
"DDIT3","Basis8",8,"Gender",-0.158564892894905,0.0585243279784171,-2.70938425731913,0.00892759272466134
"DDIT3","Basis8",8,"Classical",0.0193186789024215,0.0656144327509728,0.294427279067426,0.769520087387014
"DDIT3","Basis8",8,"Mesenchymal",0.0694261643078908,0.0796245933744806,0.871918604109841,0.386975792594827
"DDIT3","Basis8",8,"Neural",0.133690139977294,0.0871434549110665,1.53413862364913,0.130626338376681
"DDIT3","Basis8",8,"Proneural",0.0307719362909049,0.103515203540731,0.29726972694206,0.767360537060092
"DDIT3","Basis9",9,"(Intercept)",-0.621496707037382,0.0691751202112957,-8.98439648733558,1.91118493000259e-12
"DDIT3","Basis9",9,"Exposure",-0.077362790433957,0.0491648027766227,-1.57354013572372,0.121227132763574
"DDIT3","Basis9",9,"Age",0.000108343775610333,0.000973376369638204,0.111307176740487,0.911770754710271
"DDIT3","Basis9",9,"Gender",0.0860090815240588,0.0289485890523102,2.97109753323867,0.00436555084348266
"DDIT3","Basis9",9,"Classical",-0.0179981198866071,0.0324556524648833,-0.554545002787448,0.581414013326183
"DDIT3","Basis9",9,"Mesenchymal",-0.0580755501199452,0.0393856659559627,-1.474535182035,0.145937578720534
"DDIT3","Basis9",9,"Neural",-0.0712964926095654,0.0431048104601783,-1.65402635688264,0.103717501947073
"DDIT3","Basis9",9,"Proneural",-0.00238081029467853,0.0512029645017363,-0.046497508842438,0.9630791429241
