"Gene","term","estimate","hazard_ratio","std_error","statistic","p_value"
"DDIT3","Exposure",2.24260996673708,9.41787959084593,0.671703123020253,3.33869218391212,0.000841737817455701
"DDIT3","Age",0.0204590842944405,1.02066980596358,0.0132065922851496,1.54915695530679,0.121343994144725
"DDIT3","Gender",-0.109963424407999,0.89586690155958,0.321961440637442,-0.341542217572036,0.73269542837345
"DDIT3","Classical",0.772201822667038,2.16452691522082,0.410942798871201,1.87909807590779,0.0602311028258194
"DDIT3","Mesenchymal",0.636261968998672,1.88940500813677,0.510408796101633,1.24657328372527,0.212554002814602
"DDIT3","Neural",0.907923521166332,2.47916924242968,0.568574109168727,1.59684288560685,0.110300733683474
"DDIT3","Proneural",0.0239414003286346,1.02423029657324,0.656608965662847,0.0364621891881506,0.970913827305096
"DDIT3","Basis1",-4.08179621047782,0.016877123544311,2.01203502492595,-2.02869043526121,0.0424898307194086
"DDIT3","Basis2",-5.78251420742177,0.00308095949111144,2.21516209174945,-2.61042486640558,0.00904298338815789
"DDIT3","Basis3",-6.196409237878,0.00203673093793315,2.59590665161721,-2.3869923188562,0.0169868461843243
"DDIT3","Basis4",-4.38966782019725,0.012404849176475,3.04508614624603,-1.44155784413811,0.149427148082787
"DDIT3","Basis5",-2.31905240862825,0.0983667529414618,3.13514048058767,-0.739696489834341,0.459484178473174
"DDIT3","Basis6",-3.99725637919533,0.0183659590548022,2.91582558666745,-1.37088322342485,0.170411361930607
"DDIT3","Basis7",-6.9516852668888,0.000957020958168239,3.83018731069073,-1.8149726639962,0.0695281104990025
"DDIT3","Basis8",-5.89848954115334,0.00274358576400621,3.24367728994894,-1.81845757573689,0.0689942252664992
"DDIT3","Basis9",1.37338335755515,3.94868794359501,3.26344641386999,0.420838335729407,0.673873136075225
