"Gene","direct_effect","direct_effect_hr","direct_bootstrap_se","direct_ci_low","direct_ci_high","direct_p_value","indirect_effect","indirect_effect_hr","indirect_bootstrap_se","indirect_ci_low","indirect_ci_high","indirect_p_value","total_effect","total_effect_hr","total_bootstrap_se","total_ci_low","total_ci_high","total_p_value","bootstrap_attempted","bootstrap_failed","bootstrap_valid"
"DDIT3",2.24260996673708,9.41787959084593,1.47473250917856,0.192043269654611,5.97818155056112,0.02,0.261350716761964,1.2986830554886,1.18669319417107,-2.40710773257029,2.67487963779274,0.72,2.50396068349904,12.2308406432635,1.18543033740404,1.49899140385501,5.74873924434152,0.01,100,0,100
