"grid","weight","RawBasis1","RawBasis2","RawBasis3","Basis1","Basis2","Basis3"
0.207233626588465,0.000977517106549365,0.0616184285416145,0.475954252262281,-0.305436422968377,0.195455765828675,-1.16907731346752,-0.799694216483913
0.208211143695015,0.000977517106549365,0.0637970128139794,0.4754544043498,-0.304934476778757,0.202366309759372,-1.1640180573378,-0.799865776613782
0.209188660801564,0.000977517106549365,0.0659719318195053,0.47495520081629,-0.304431368543018,0.209265227338117,-1.1589667866455,-0.800030946905652
0.210166177908113,0.000977517106549365,0.0681431683503664,0.474456644687005,-0.303927092805545,0.216152463981097,-1.15392353888091,-0.800189697360286
0.211143695014663,0.000977517106549365,0.0703107051987373,0.473958738987197,-0.303421644110722,0.2230279651045,-1.14888835153437,-0.800341997978443
0.212121212121212,0.000977517106549365,0.0724745251567924,0.473461486742121,-0.302915017002933,0.229891676124515,-1.14386126209619,-0.800487818760884
0.213098729227761,0.000977517106549365,0.0746346110167063,0.47296489097703,-0.302407206026563,0.236743542457328,-1.13884230805668,-0.80062712970837
0.214076246334311,0.000977517106549365,0.0767909455706534,0.472468954717176,-0.301898205725996,0.243583509519129,-1.13383152690617,-0.80075990082166
0.21505376344086,0.000977517106549365,0.078943511610808,0.471973680987814,-0.301388010645618,0.250411522726104,-1.12882895613496,-0.800886102101517
0.21603128054741,0.000977517106549365,0.0810922919293449,0.471479072814197,-0.30087661532981,0.257227527494443,-1.12383463323337,-0.8010057035487
0.217008797653959,0.000977517106549365,0.0832372693184383,0.470985133221578,-0.30036401432296,0.264031469240334,-1.11884859569173,-0.80111867516397
0.217986314760508,0.000977517106549365,0.0853784265702628,0.470491865235211,-0.299850202169451,0.270823293379963,-1.11387088100034,-0.801224986948087
0.218963831867058,0.000977517106549365,0.0875157464769927,0.469999271880349,-0.299335173413667,0.27760294532952,-1.10890152664952,-0.801324608901812
0.219941348973607,0.000977517106549365,0.0896492118308027,0.469507356182245,-0.298818922599992,0.284370370505192,-1.1039405701296,-0.801417511025905
0.220918866080156,0.000977517106549365,0.091778805423867,0.469016121166153,-0.298301444272812,0.291125514323167,-1.09898804893088,-0.801503663321128
0.221896383186706,0.000977517106549365,0.0939045100483603,0.468525569857326,-0.29778273297651,0.297868322199633,-1.09404400054369,-0.80158303578824
0.222873900293255,0.000977517106549365,0.0960263084964569,0.468035705281017,-0.297262783255472,0.304598739550779,-1.08910846245833,-0.801655598428003
0.223851417399804,0.000977517106549365,0.0981441835603313,0.46754653046248,-0.29674158965408,0.311316711792792,-1.08418147216513,-0.801721321241177
0.224828934506354,0.000977517106549365,0.100258118032158,0.467058048426969,-0.296219146716721,0.31802218434186,-1.0792630671544,-0.801780174228522
0.225806451612903,0.000977517106549365,0.102368094704112,0.466570262199737,-0.295695448987778,0.324715102614172,-1.07435328491646,-0.8018321273908
0.226783968719453,0.000977517106549365,0.104474096368366,0.466083174806036,-0.295170491011636,0.331395412025915,-1.06945216294163,-0.801877150728769
0.227761485826002,0.000977517106549365,0.106576105817097,0.465596789271121,-0.294644267332679,0.338063057993278,-1.06455973872021,-0.801915214243192
0.228739002932551,0.000977517106549365,0.108674105842477,0.465111108620244,-0.294116772495291,0.344717985932448,-1.05967604974254,-0.801946287934829
0.229716520039101,0.000977517106549365,0.110768079236682,0.464626135878661,-0.293588001043857,0.351360141259613,-1.05480113349892,-0.80197034180444
0.23069403714565,0.000977517106549365,0.112858008791887,0.464141874071622,-0.293057947522762,0.357989469390962,-1.04993502747967,-0.801987345852786
0.231671554252199,0.000977517106549365,0.114943877300264,0.463658326224383,-0.292526606476389,0.364605915742682,-1.04507776917511,-0.801997270080628
0.232649071358749,0.000977517106549365,0.11702566755399,0.463175495362195,-0.291993972449124,0.371209425730961,-1.04022939607555,-0.802000084488725
0.233626588465298,0.000977517106549365,0.119103362345238,0.462693384510314,-0.29146003998535,0.377799944771988,-1.03538994567131,-0.801995759077839
0.234604105571848,0.000977517106549365,0.121176944466184,0.462211996693992,-0.290924803629452,0.384377418281951,-1.03055945545271,-0.80198426384873
0.235581622678397,0.000977517106549365,0.123246396709,0.461731334938482,-0.290388257925815,0.390941791677037,-1.02573796291007,-0.80196556880216
