"Gene","Basis","basis_index","term","estimate","std_error","statistic","p_value"
"PTEN","Basis1",1,"(Intercept)",-0.604680244129783,0.181779179120026,-3.32645491665755,0.00155756035021903
"PTEN","Basis1",1,"Exposure",-0.151917069852249,0.123494162993459,-1.23015587271356,0.223781502610472
"PTEN","Basis1",1,"Age",-0.00467900044838015,0.00252963599361101,-1.84967341554188,0.0696401815761366
"PTEN","Basis1",1,"Gender",0.231604713952999,0.0755943120865267,3.06378492720325,0.00335776703922332
"PTEN","Basis1",1,"Classical",-0.0721635806152568,0.0855842200467473,-0.84318792150983,0.402710570083714
"PTEN","Basis1",1,"Mesenchymal",-0.198477724363904,0.104354433949729,-1.90195774967758,0.062324919324131
"PTEN","Basis1",1,"Neural",-0.285160785535555,0.113776601219983,-2.50632188409467,0.0151305690912061
"PTEN","Basis1",1,"Proneural",-0.158972425181994,0.130332092396913,-1.21974889114693,0.227672338880889
"PTEN","Basis2",2,"(Intercept)",-0.0520605920114357,0.248388040407398,-0.20959379495908,0.83474536407862
"PTEN","Basis2",2,"Exposure",0.256410406996006,0.168745800790767,1.51950689021256,0.134261198332756
"PTEN","Basis2",2,"Age",0.00895437757237537,0.0034565637849106,2.59054313172669,0.0121936681259092
"PTEN","Basis2",2,"Gender",-0.259619201637146,0.103294134872947,-2.51339731879723,0.0148612121399899
"PTEN","Basis2",2,"Classical",0.107629844864829,0.116944618245694,0.920348849561467,0.36133825506576
"PTEN","Basis2",2,"Mesenchymal",0.336385186470926,0.14259275172258,2.35906231142363,0.0218346025119937
"PTEN","Basis2",2,"Neural",0.384961852976851,0.155467458693855,2.47615710844618,0.0163291283342114
"PTEN","Basis2",2,"Proneural",0.315588425473888,0.178089334484725,1.7720793128179,0.0818214940734875
"PTEN","Basis3",3,"(Intercept)",-0.0614965665776787,0.270977694549128,-0.226943279150711,0.821294281082773
"PTEN","Basis3",3,"Exposure",-0.191106064133162,0.184092390229939,-1.03809866282068,0.303685818346399
"PTEN","Basis3",3,"Age",-0.00959988276772176,0.00377092103130576,-2.54576605768846,0.0136834601431258
"PTEN","Basis3",3,"Gender",0.262291205182301,0.112688221552088,2.32758314551145,0.0235735739681936
"PTEN","Basis3",3,"Classical",-0.103106648714785,0.127580148344381,-0.808171569423686,0.422411764399856
"PTEN","Basis3",3,"Mesenchymal",-0.382134905529138,0.155560851713415,-2.45649789982593,0.0171557002143476
"PTEN","Basis3",3,"Neural",-0.452134210786672,0.169606449107514,-2.66578430929866,0.0100191897912015
"PTEN","Basis3",3,"Proneural",-0.332045396347812,0.194285671738896,-1.70905756135251,0.0929774131429202
"PTEN","Basis4",4,"(Intercept)",0.237510155920715,0.296538007937123,0.800943385210425,0.426549651324298
"PTEN","Basis4",4,"Exposure",0.187954663734524,0.201457137518278,0.932975947389658,0.354837702644253
"PTEN","Basis4",4,"Age",0.00830715956422059,0.00412661792171562,2.01306729186281,0.0489242378742884
"PTEN","Basis4",4,"Gender",-0.216809380647313,0.123317680418804,-1.75813703202167,0.0841884477577251
"PTEN","Basis4",4,"Classical",0.0495261694834804,0.139614307020044,0.35473563233294,0.724120115645196
"PTEN","Basis4",4,"Mesenchymal",0.279151814893647,0.170234325584813,1.63980920965654,0.10665103836953
"PTEN","Basis4",4,"Neural",0.443381551187809,0.185604791698133,2.38884754607479,0.0202956949456735
"PTEN","Basis4",4,"Proneural",0.288766272454412,0.212611913183625,1.35818481725911,0.179851946888362
"PTEN","Basis5",5,"(Intercept)",-0.618191948730303,0.245646781660205,-2.5165888376483,0.0147411391236998
"PTEN","Basis5",5,"Exposure",-0.129783565870504,0.166883489297384,-0.777689670901066,0.440025233835126
"PTEN","Basis5",5,"Age",-0.00436538048510884,0.00341841647437555,-1.2770183264186,0.206865478557381
"PTEN","Basis5",5,"Gender",0.201580155072993,0.102154160700722,1.9732936347405,0.0534049084401637
"PTEN","Basis5",5,"Classical",0.0179333166680749,0.115653994682751,0.155060071355663,0.877331506653331
"PTEN","Basis5",5,"Mesenchymal",-0.125612811182121,0.141019070367775,-0.890750526538896,0.37687411928528
"PTEN","Basis5",5,"Neural",-0.249759395182288,0.153751689567655,-1.6244334997853,0.109899274375067
"PTEN","Basis5",5,"Proneural",-0.149957684457521,0.176123905935359,-0.851432879943957,0.398155274167129
"PTEN","Basis6",6,"(Intercept)",0.703871410499427,0.164932520527788,4.26763265514299,7.69489587453495e-05
"PTEN","Basis6",6,"Exposure",0.161319831347746,0.112049155858119,1.43972375438522,0.155512605015753
"PTEN","Basis6",6,"Age",0.00206778863502186,0.00229519817651171,0.900919430915778,0.371489472631785
"PTEN","Basis6",6,"Gender",-0.187578249211334,0.0685884956151257,-2.73483544913862,0.00834191675296095
"PTEN","Basis6",6,"Classical",0.016338548577381,0.077652573842874,0.21040575693526,0.834114706396764
"PTEN","Basis6",6,"Mesenchymal",0.0622573991655772,0.0946832299655993,0.657533537757391,0.51353164202178
"PTEN","Basis6",6,"Neural",0.160276461510714,0.103232183724992,1.55258230260524,0.126156686658745
"PTEN","Basis6",6,"Proneural",0.0929346495431054,0.11825336987846,0.785894301689861,0.435242219136551
"PTEN","Basis7",7,"(Intercept)",-0.682123310275099,0.0897523649725649,-7.60005945786061,3.52824041264354e-10
"PTEN","Basis7",7,"Exposure",-0.0502682923636964,0.0609744924728253,-0.824415100889929,0.413201478973458
"PTEN","Basis7",7,"Age",-0.00047069243102497,0.00124899239860909,-0.37685772271244,0.707703624364261
"PTEN","Basis7",7,"Gender",0.118985380402593,0.03732423218701,3.18788554862768,0.00234606139303001
"PTEN","Basis7",7,"Classical",-0.0239508159137674,0.042256688531177,-0.566793488706445,0.573119383180017
"PTEN","Basis7",7,"Mesenchymal",-0.0618241012445193,0.0515243675744471,-1.19990024438806,0.235229917156208
"PTEN","Basis7",7,"Neural",-0.0907607042504794,0.0561765054032465,-1.61563457176591,0.111793946766753
"PTEN","Basis7",7,"Proneural",-0.0371072765306994,0.0643506785599577,-0.576641573346042,0.566492373882677
