"Gene","term","estimate","hazard_ratio","std_error","statistic","p_value"
"PTEN","Exposure",-0.379775292329867,0.684015095382898,0.554425328900762,-0.684989073430019,0.4933508159783
"PTEN","Age",0.0326887127858099,1.03322885824341,0.0131130141776719,2.49284507306264,0.0126724126517613
"PTEN","Gender",0.00359538455526833,1.00360185570342,0.333776691675615,0.0107718263286118,0.991405492287739
"PTEN","Classical",0.573427996724205,1.77433906657147,0.393839597309096,1.45599376152663,0.145394344185097
"PTEN","Mesenchymal",0.656792344111226,1.92859612933662,0.496069699599929,1.32399206127872,0.185505681281626
"PTEN","Neural",1.11801708530672,3.05878288030766,0.547238429374315,2.04301639887573,0.0410508147881644
"PTEN","Proneural",0.766868998164802,2.15301459692137,0.626616665055407,1.22382477347134,0.221018336701225
"PTEN","Basis1",-2.59390734290867,0.0747274829963384,1.72539259598862,-1.50337224637411,0.132743079301875
"PTEN","Basis2",-4.30277769594178,0.013530921977216,1.94860921566457,-2.2081275513594,0.0272353829166742
"PTEN","Basis3",-5.149797265795,0.00580058058373811,1.73296983671863,-2.97166006971369,0.00296194427975168
"PTEN","Basis4",-5.87630903175418,0.00280511979920869,1.76579890443672,-3.32784725202256,0.000875198390803739
"PTEN","Basis5",-4.2582632418285,0.0141468507453656,1.58374752885273,-2.68872605276498,0.00717252542134955
"PTEN","Basis6",-0.400316762268852,0.670107747562848,2.28003214301138,-0.175575052086822,0.860627803406095
"PTEN","Basis7",1.89099674971342,6.62596982417616,2.76747516570513,0.683293123330198,0.494421638619915
