"Gene","Basis","basis_index","parameter","estimate","std_error","statistic","p_value","hazard_ratio"
"PTEN","Basis1",1,"lambda",-0.151917069852249,0.123494162993459,-1.23015587271356,0.223781502610472,NA
"PTEN","Basis2",2,"lambda",0.256410406996006,0.168745800790767,1.51950689021256,0.134261198332756,NA
"PTEN","Basis3",3,"lambda",-0.191106064133162,0.184092390229939,-1.03809866282068,0.303685818346399,NA
"PTEN","Basis4",4,"lambda",0.187954663734524,0.201457137518278,0.932975947389658,0.354837702644253,NA
"PTEN","Basis5",5,"lambda",-0.129783565870504,0.166883489297384,-0.777689670901066,0.440025233835126,NA
"PTEN","Basis6",6,"lambda",0.161319831347746,0.112049155858119,1.43972375438522,0.155512605015753,NA
"PTEN","Basis7",7,"lambda",-0.0502682923636964,0.0609744924728253,-0.824415100889929,0.413201478973458,NA
"PTEN","Basis1",1,"beta",-2.59390734290867,1.72539259598862,-1.50337224637411,0.132743079301875,0.0747274829963384
"PTEN","Basis2",2,"beta",-4.30277769594178,1.94860921566457,-2.2081275513594,0.0272353829166742,0.013530921977216
"PTEN","Basis3",3,"beta",-5.149797265795,1.73296983671863,-2.97166006971369,0.00296194427975168,0.00580058058373811
"PTEN","Basis4",4,"beta",-5.87630903175418,1.76579890443672,-3.32784725202256,0.000875198390803739,0.00280511979920869
"PTEN","Basis5",5,"beta",-4.2582632418285,1.58374752885273,-2.68872605276498,0.00717252542134955,0.0141468507453656
"PTEN","Basis6",6,"beta",-0.400316762268852,2.28003214301138,-0.175575052086822,0.860627803406095,0.670107747562848
"PTEN","Basis7",7,"beta",1.89099674971342,2.76747516570513,0.683293123330198,0.494421638619915,6.62596982417616
