"replicate","direct_effect","indirect_effect","total_effect","status","message"
1,-1.16628129807043,0.0411740259706837,-1.12510727209975,"ok",NA
2,-0.128347731676994,-0.358769801136824,-0.487117532813818,"ok",NA
3,-0.502732042356285,0.143101107481434,-0.359630934874851,"ok",NA
4,-0.488502832111796,-0.0734534517628185,-0.561956283874614,"ok",NA
5,-2.61832524424177,0.797061660686575,-1.82126358355519,"ok",NA
6,-2.44623364033926,0.5442423752425,-1.90199126509676,"ok",NA
7,-2.04357669697106,0.281981488949306,-1.76159520802175,"ok",NA
8,-1.09649992741852,-0.0276890780490236,-1.12418900546754,"ok",NA
9,-1.45337139919343,0.147984386018704,-1.30538701317472,"ok",NA
10,-0.684756532169004,-0.0609468255040097,-0.745703357673014,"ok",NA
11,-1.13618937160248,-0.225986734037912,-1.36217610564039,"ok",NA
12,-1.42020135789962,-0.790287504547054,-2.21048886244668,"ok",NA
13,-0.162856892023392,-0.457046482330962,-0.619903374354354,"ok",NA
14,-1.60727275021596,0.157344704869219,-1.44992804534674,"ok",NA
15,-1.25052630684855,-0.072129122036221,-1.32265542888477,"ok",NA
16,-1.47273836573927,0.457868664274504,-1.01486970146476,"ok",NA
17,-0.656884538122353,0.10138807912289,-0.555496458999463,"ok",NA
18,-1.13435764772038,-0.13703782797595,-1.27139547569633,"ok",NA
19,-2.74597324567117,0.160251138381869,-2.5857221072893,"ok",NA
20,-1.8652265037027,0.353519265365639,-1.51170723833706,"ok",NA
21,-0.883568923964351,0.0285751912357125,-0.854993732728638,"ok",NA
22,0.288808859486251,-0.470880358682335,-0.182071499196084,"ok",NA
23,0.529580437244848,-0.33989574456,0.189684692684848,"ok",NA
24,0.275365955058243,-0.0320579647315673,0.243307990326676,"ok",NA
25,-1.32395447515666,0.377061197363388,-0.946893277793275,"ok",NA
26,0.0804923639854514,-0.0133887838538793,0.0671035801315722,"ok",NA
27,-0.924317983076543,-0.173945486393964,-1.09826346947051,"ok",NA
28,-0.843755057001183,1.11647896785204,0.27272391085086,"ok",NA
29,0.879411185484779,-0.140037841116282,0.739373344368497,"ok",NA
30,1.0026080205848,-0.558075560508083,0.444532460076716,"ok",NA
31,-0.289305609988149,-0.22637249408866,-0.515678104076809,"ok",NA
32,-0.916044124044147,0.124408278840559,-0.791635845203589,"ok",NA
33,-0.89276549163627,-0.179749298323261,-1.07251478995953,"ok",NA
34,-0.636395900478027,0.0574736407514043,-0.578922259726622,"ok",NA
35,0.294089734024014,-0.651991147629196,-0.357901413605181,"ok",NA
36,-1.68211202844287,-0.357862718404635,-2.0399747468475,"ok",NA
37,-0.963107285131717,0.282135182910043,-0.680972102221674,"ok",NA
38,-2.80769365115716,1.38007439890855,-1.42761925224862,"ok",NA
39,-0.820405669905231,-0.146590915629645,-0.966996585534876,"ok",NA
40,-0.791809833337135,-0.373687818820848,-1.16549765215798,"ok",NA
41,-0.770787018394991,-0.0791906607793021,-0.849977679174293,"ok",NA
42,1.28213784080941,-0.958326993016016,0.323810847793392,"ok",NA
43,0.272968966476462,-0.786655679326027,-0.513686712849565,"ok",NA
44,-0.919510480450894,-0.180880722353477,-1.10039120280437,"ok",NA
45,-2.6634047028599,0.347376142741466,-2.31602856011844,"ok",NA
46,-0.385217637022821,-0.306530841518744,-0.691748478541565,"ok",NA
47,-0.315678149264997,-0.133617985648125,-0.449296134913122,"ok",NA
48,0.641746413461799,-0.414474402442414,0.227272011019385,"ok",NA
49,-1.08953755037315,-0.0368448316210395,-1.12638238199419,"ok",NA
50,-1.51130740930162,-0.186243503275046,-1.69755091257667,"ok",NA
51,-1.7325053718984,0.686963896346606,-1.0455414755518,"ok",NA
