"Gene","Basis","basis_index","term","estimate","std_error","statistic","p_value"
"PTEN","Basis1",1,"(Intercept)",-0.538565533936483,0.257894430248791,-2.08831781832949,0.0413284215735759
"PTEN","Basis1",1,"Exposure",-0.238581517005829,0.175204096302033,-1.36173481123718,0.178734952347199
"PTEN","Basis1",1,"Age",-0.00775331179522839,0.00358885454575846,-2.16038618906742,0.0350370619892662
"PTEN","Basis1",1,"Gender",0.313415150263575,0.107247442418758,2.92235547249523,0.00500230093102645
"PTEN","Basis1",1,"Classical",-0.10790057008474,0.121420361639269,-0.88865301196602,0.377990917789505
"PTEN","Basis1",1,"Mesenchymal",-0.312235732072818,0.148050109026131,-2.10898684321609,0.0394305720394065
"PTEN","Basis1",1,"Neural",-0.410916748613646,0.161417561072256,-2.54567561226939,0.0136866296376524
"PTEN","Basis1",1,"Proneural",-0.267776632781535,0.184905228830642,-1.44818312859501,0.153141910318816
"PTEN","Basis2",2,"(Intercept)",-0.103344400712384,0.347387269123725,-0.297490466398114,0.767192907572524
"PTEN","Basis2",2,"Exposure",0.289955955714384,0.236002276183081,1.2286150811929,0.224354455853741
"PTEN","Basis2",2,"Age",0.0126915014040041,0.004834235383566,2.62533790703467,0.0111396097680907
"PTEN","Basis2",2,"Gender",-0.327556034950128,0.144463748621539,-2.26739260247391,0.0272452609538951
"PTEN","Basis2",2,"Classical",0.130970924416602,0.163554861596623,0.800776712707061,0.426645351059371
"PTEN","Basis2",2,"Mesenchymal",0.480737374453319,0.199425489796124,2.41061147672139,0.0192334233618341
"PTEN","Basis2",2,"Neural",0.567116277805888,0.217431627644723,2.6082510808066,0.0116463868951766
"PTEN","Basis2",2,"Proneural",0.443614939859517,0.249069832288382,1.78108659641238,0.0803220181127666
"PTEN","Basis3",3,"(Intercept)",-0.489730647050234,0.301270027733592,-1.62555382868453,0.109659915125852
"PTEN","Basis3",3,"Exposure",-0.154123038539198,0.204671899664649,-0.753024908606047,0.454589087047527
"PTEN","Basis3",3,"Age",-0.00727940381598411,0.0041924686294676,-1.73630489798287,0.0880089744704639
"PTEN","Basis3",3,"Gender",0.222305565826481,0.125285528348503,1.77439141421106,0.0814343823405963
"PTEN","Basis3",3,"Classical",-0.0269719683433478,0.141842209167512,-0.190154739563416,0.849875509789685
"PTEN","Basis3",3,"Mesenchymal",-0.243496369155548,0.17295084817937,-1.40789346637384,0.164689846677757
"PTEN","Basis3",3,"Neural",-0.423174985799613,0.188566589259076,-2.24416736529186,0.0287923043608647
"PTEN","Basis3",3,"Proneural",-0.249986032478664,0.216004678209427,-1.15731767733424,0.252055243346942
"PTEN","Basis4",4,"(Intercept)",0.707661303643968,0.238170574424981,2.971237338418,0.00436383814883952
"PTEN","Basis4",4,"Exposure",0.165886874353836,0.161804426011099,1.02523075816515,0.309662680126359
"PTEN","Basis4",4,"Age",0.00343317720828792,0.00331437770046608,1.0358436842624,0.304727480211605
"PTEN","Basis4",4,"Gender",-0.211465293966543,0.0990451206792027,-2.13503999506909,0.03714692073673
"PTEN","Basis4",4,"Classical",-0.0163962267672096,0.112134090102744,-0.146219822644357,0.884272951248352
"PTEN","Basis4",4,"Mesenchymal",0.0855958871604066,0.136727185137028,0.626034150228594,0.533835994017949
"PTEN","Basis4",4,"Neural",0.205874120787324,0.149072289796142,1.38103547660574,0.172754603703823
"PTEN","Basis4",4,"Proneural",0.128450457205839,0.170763612546002,0.752212109422523,0.455073724977612
"PTEN","Basis5",5,"(Intercept)",-0.828096257426888,0.118416779982076,-6.99306515134283,3.55337180342492e-09
"PTEN","Basis5",5,"Exposure",-0.101356544980975,0.0804480535067841,-1.25990052664765,0.212930595255192
"PTEN","Basis5",5,"Age",-0.000775391419682472,0.0016478859148791,-0.470537075826247,0.639798946463851
"PTEN","Basis5",5,"Gender",0.16389331831084,0.0492445563104673,3.32815097931958,0.00154967953231566
"PTEN","Basis5",5,"Classical",-0.0342967555754009,0.0557523023498832,-0.615163035961558,0.540938954814882
"PTEN","Basis5",5,"Mesenchymal",-0.0660497540891144,0.0679798209288853,-0.971608238836198,0.335423606789283
"PTEN","Basis5",5,"Neural",-0.121630092045914,0.0741177224971352,-1.6410392541489,0.106394593077445
"PTEN","Basis5",5,"Proneural",-0.0545031377580518,0.0849024997509662,-0.641949741384753,0.523525042713656
