"Gene","term","estimate","hazard_ratio","std_error","statistic","p_value"
"PDGFRA","Exposure",0.129881577168145,1.1386935280276,0.621501924259426,0.208980169004159,0.834463719661801
"PDGFRA","Age",0.0288827356084129,1.02930388670387,0.0130225410444991,2.21790321180162,0.026561432479048
"PDGFRA","Gender",-0.0361904248700365,0.96445661946921,0.310504061591808,-0.116553788973018,0.907213659097677
"PDGFRA","Classical",0.459355027789781,1.5830526307032,0.363697348627497,1.26301450786835,0.206583965930914
"PDGFRA","Mesenchymal",0.754752304932803,2.12708458973817,0.483675002663944,1.56045340523253,0.11865277280557
"PDGFRA","Neural",1.00364319067132,2.72820310904331,0.52618992119516,1.9073782112582,0.0564716288238087
"PDGFRA","Proneural",0.681245188626992,1.97633711321254,0.674395122016359,1.01015734898875,0.312419909786823
"PDGFRA","Basis1",-0.215431606069103,0.806193407108758,0.595785305054966,-0.361592681526827,0.717656434425194
"PDGFRA","Basis2",0.252510057043106,1.28725244204299,0.493487214453575,0.511685104795883,0.60887141244636
"PDGFRA","Basis3",-0.346188366187476,0.707379228227841,0.587621615322386,-0.589134839768526,0.555770823753875
