"Gene","Basis","basis_index","term","estimate","std_error","statistic","p_value"
"PDGFRA","Basis1",1,"(Intercept)",0.1082084270147,0.356504653559,0.303525987485578,0.762613894351236
"PDGFRA","Basis1",1,"Exposure",0.14543525648423,0.292497802988179,0.49721828676473,0.620981760131215
"PDGFRA","Basis1",1,"Age",0.0107239253080949,0.00501558987046263,2.13811846364259,0.0368848718598371
"PDGFRA","Basis1",1,"Gender",-0.265674050113437,0.147872649576726,-1.79664089927318,0.0777866311604312
"PDGFRA","Basis1",1,"Classical",0.0587869580001854,0.166720169946759,0.352608553715838,0.725705625647641
"PDGFRA","Basis1",1,"Mesenchymal",0.39978143467014,0.202323707294645,1.975949531648,0.0530951045043529
"PDGFRA","Basis1",1,"Neural",0.571084658680322,0.221642027682117,2.57660816701867,0.0126406821419227
"PDGFRA","Basis1",1,"Proneural",0.287110159149772,0.304127992798399,0.944043843212065,0.349202591608426
"PDGFRA","Basis2",2,"(Intercept)",-0.956674359235037,0.440369631094858,-2.17243490850295,0.0340714752046828
"PDGFRA","Basis2",2,"Exposure",-0.0878366473041023,0.361305661264374,-0.243108970384582,0.808809288027979
"PDGFRA","Basis2",2,"Age",-0.0124552941261208,0.00619546880785162,-2.01038767402654,0.0492155919500016
"PDGFRA","Basis2",2,"Gender",0.503155768713639,0.182658552961484,2.75462473864958,0.00791115141151056
"PDGFRA","Basis2",2,"Classical",-0.125653896718447,0.205939807524492,-0.61014865571098,0.544231517593342
"PDGFRA","Basis2",2,"Mesenchymal",-0.509411155173096,0.249918803173047,-2.03830663681745,0.0462521725655047
"PDGFRA","Basis2",2,"Neural",-0.705954846443023,0.273781609836229,-2.57853274683172,0.0125780702317678
"PDGFRA","Basis2",2,"Proneural",-0.373167835753408,0.375671763768677,-0.993334798468349,0.324819702525176
"PDGFRA","Basis3",3,"(Intercept)",0.856668517284605,0.162470489176049,5.27276382085822,2.23688038332952e-06
"PDGFRA","Basis3",3,"Exposure",0.0793726999705542,0.133300535238439,0.595441719934416,0.553947091968207
"PDGFRA","Basis3",3,"Age",-0.00346325067425294,0.00228576354228609,-1.51513951910756,0.135361584171761
"PDGFRA","Basis3",3,"Gender",-0.0376692184573281,0.0673902611723219,-0.558971248991083,0.578409927079736
"PDGFRA","Basis3",3,"Classical",-0.0738787390154641,0.0759796745886826,-0.972348715829701,0.33505848041081
"PDGFRA","Basis3",3,"Mesenchymal",-0.14555357173086,0.0922053369231337,-1.57858076970317,0.12006489070963
"PDGFRA","Basis3",3,"Neural",-0.060155301206182,0.101009308854717,-0.595542152384235,0.553880450470552
"PDGFRA","Basis3",3,"Proneural",-0.137839880241374,0.138600781978034,-0.994510119453863,0.324252530338306
