"replicate","direct_effect","indirect_effect","total_effect","status","message"
1,-0.977875699509115,0.125689593078837,-0.852186106430277,"ok",NA
2,0.374942342934105,-0.133677991542787,0.241264351391318,"ok",NA
3,1.30145158482157,-0.0654501369721579,1.23600144784941,"ok",NA
4,0.506584123264928,-0.460564875397436,0.0460192478674918,"ok",NA
5,2.24721617345542,0.334744290614086,2.5819604640695,"ok",NA
6,0.210947327535415,-0.205866440339215,0.00508088719619984,"ok",NA
7,0.00780765324918231,-0.167654280378688,-0.159846627129506,"ok",NA
8,0.248436732873731,-0.250922310767377,-0.00248557789364609,"ok",NA
9,0.845855150659875,-0.0364840865805283,0.809371064079347,"ok",NA
10,-0.0562934285187012,-0.227388800602241,-0.283682229120942,"ok",NA
11,-1.37131001593918,0.109367999004749,-1.26194201693443,"ok",NA
12,0.708887923166271,-0.660201890229244,0.0486860329370274,"ok",NA
13,1.05395652449542,-0.197727853741407,0.856228670754017,"ok",NA
14,-0.272432622276239,0.114175724984829,-0.15825689729141,"ok",NA
15,-0.174842272178244,-0.107500324718704,-0.282342596896949,"ok",NA
16,0.343775678672551,-0.247288188010605,0.0964874906619455,"ok",NA
17,1.35878018924031,-0.204674627835637,1.15410556140467,"ok",NA
18,6.14980611639805,-0.311516289229541,5.83828982716851,"ok",NA
19,-0.764512575687675,-0.441421170806403,-1.20593374649408,"ok",NA
20,1.0245494100361,-0.148460449382562,0.876088960653537,"ok",NA
21,1.47895680350616,0.261172552973629,1.74012935647979,"ok",NA
22,1.2608948146099,-0.209076715736204,1.05181809887369,"ok",NA
23,4.41429513460864,0.10070659958094,4.51500173418958,"ok",NA
24,-0.708981421631255,-0.0649425295070207,-0.773923951138276,"ok",NA
25,-2.18059412144642,-0.388520647442012,-2.56911476888843,"ok",NA
26,0.919382563013457,-0.0482485937548294,0.871133969258628,"ok",NA
27,0.672630065772407,-0.217125966989786,0.455504098782622,"ok",NA
28,-1.45630901332509,-0.384514658236819,-1.84082367156191,"ok",NA
29,-0.273128650616544,-0.361506401001763,-0.634635051618306,"ok",NA
30,-1.00377074154902,0.167411680474528,-0.836359061074488,"ok",NA
31,-0.0983983483016405,-0.171059764164002,-0.269458112465642,"ok",NA
32,1.67536564144804,0.52555223339728,2.20091787484532,"ok",NA
33,0.0412099897614082,-0.0982873907249496,-0.0570774009635414,"ok",NA
