"Gene","term","estimate","hazard_ratio","std_error","statistic","p_value"
"PIK3CA","Exposure",1.08375259459355,2.9557504990266,0.545050401164797,1.98835298951716,0.046772664127237
"PIK3CA","Age",0.0267794694792653,1.02714126178748,0.0126326329775573,2.1198644436865,0.0340174787020431
"PIK3CA","Gender",-0.159313692192095,0.852728822635661,0.318633452348644,-0.499990478142816,0.617081782099456
"PIK3CA","Classical",0.577546904009401,1.78166247654882,0.374313835516974,1.54294832092364,0.122843315335314
"PIK3CA","Mesenchymal",0.842647307551595,2.322507236563,0.487900016879174,1.72709013814253,0.0841514764587375
"PIK3CA","Neural",1.16801810177646,3.21561330072918,0.519649306494611,2.24770453299656,0.0245950367708299
"PIK3CA","Proneural",0.824855451610743,2.28155094697813,0.61583075799093,1.33941905451707,0.180434289702488
"PIK3CA","Basis1",-0.292939160564554,0.746067529643797,0.59979989082348,-0.488394821416807,0.625270209242888
"PIK3CA","Basis2",0.271997380715188,1.31258356327641,0.49103391002669,0.553927896141437,0.57962819279408
"PIK3CA","Basis3",-0.210244716121808,0.810385907206451,0.603908970117348,-0.348139747089622,0.727735235323806
