"Gene","direct_effect","direct_effect_hr","direct_bootstrap_se","direct_ci_low","direct_ci_high","direct_p_value","indirect_effect","indirect_effect_hr","indirect_bootstrap_se","indirect_ci_low","indirect_ci_high","indirect_p_value","total_effect","total_effect_hr","total_bootstrap_se","total_ci_low","total_ci_high","total_p_value","bootstrap_attempted","bootstrap_failed","bootstrap_valid"
"PDGFRA",0.107172470674375,1.11312621955443,2.15438345180098,-2.07335753634048,4.3430409721408,0.7,-0.0741251271516483,0.928555499067133,0.448285523792052,-0.898911655110489,0.974170206998257,0.86,0.0330473435227263,1.03359947232307,2.14276398194882,-1.8867560474187,4.28810546782946,0.9,100,0,100
