"Gene","term","estimate","hazard_ratio","std_error","statistic","p_value"
"PDGFRA","Exposure",0.107172470674375,1.11312621955443,0.634187710510817,0.168991717906439,0.865803155861119
"PDGFRA","Age",0.0293113132321294,1.02974511786187,0.0138761008391784,2.11235948569721,0.0346556272131554
"PDGFRA","Gender",-0.0737287739791375,0.928923607930779,0.323623783009962,-0.227822483543702,0.819784246940468
"PDGFRA","Classical",0.50392884314272,1.65521157931242,0.376453327491006,1.33862236389652,0.180693641870958
"PDGFRA","Mesenchymal",0.742699346463243,2.10160081347498,0.48668603704902,1.52603380809225,0.127001445040373
"PDGFRA","Neural",1.01776937922197,2.76701571222495,0.537438717071039,1.89374034079394,0.0582594839094349
"PDGFRA","Proneural",0.690373988406984,1.99446129918456,0.672351733732425,1.02680480137162,0.304512388070716
"PDGFRA","Basis1",0.336221799865716,1.39964943244164,1.12862553761088,0.297903767601647,0.765776612313331
"PDGFRA","Basis2",0.30795049449317,1.36063362841242,0.949538812419404,0.324315857830518,0.745698915150757
"PDGFRA","Basis3",0.736176568253538,2.08793714845679,1.08386966013834,0.679211343695676,0.497003960766
"PDGFRA","Basis4",0.263923647799895,1.30202877974367,1.19798810232898,0.220305733660299,0.825633055041784
"PDGFRA","Basis5",0.634062746234429,1.88525435141429,1.60981198955106,0.393873787964056,0.693674223495211
