"Gene","direct_effect","direct_effect_hr","direct_bootstrap_se","direct_ci_low","direct_ci_high","direct_p_value","indirect_effect","indirect_effect_hr","indirect_bootstrap_se","indirect_ci_low","indirect_ci_high","indirect_p_value","total_effect","total_effect_hr","total_bootstrap_se","total_ci_low","total_ci_high","total_p_value","bootstrap_attempted","bootstrap_failed","bootstrap_valid"
"KIT",-0.422177133075691,0.655617897492798,2.85515679947051,-3.88845879191135,3.40657667308704,0.94,-0.140905967390002,0.868570981854171,0.983092140266655,-1.80010354986828,1.80031122057591,0.7,-0.563083100465693,0.569450680946487,2.77972181070285,-3.26727577161929,2.57062028712032,0.84,100,0,100
