"Gene","term","estimate","hazard_ratio","std_error","statistic","p_value"
"KIT","Exposure",-0.422177133075691,0.655617897492798,0.633624525135318,-0.666289129173986,0.505226312643675
"KIT","Age",0.0347594209722101,1.03537059038445,0.0128615963175947,2.702574401644,0.00688047836634174
"KIT","Gender",0.0213526477293533,1.02158224678247,0.330801287666652,0.0645482606188353,0.948533680785285
"KIT","Classical",0.540043258811333,1.71608109620758,0.40207552114268,1.34313886425255,0.179227013191696
"KIT","Mesenchymal",0.594175683787301,1.81153704996362,0.496881828624001,1.19580884137529,0.231771164891673
"KIT","Neural",0.967551309497143,2.63149285202796,0.548702766402421,1.76334323196675,0.0778426179875361
"KIT","Proneural",0.879892886893572,2.41064148129026,0.610800174840606,1.44055768668237,0.149709681736854
"KIT","Basis1",-2.98661722835738,0.0504578356864186,1.6743609668804,-1.78373557878736,0.0744666419339414
"KIT","Basis2",-4.93371167862357,0.00719973054026561,1.903233165906,-2.59227916316547,0.00953423708488953
"KIT","Basis3",-5.59240250649862,0.0037260652067037,1.77703566739873,-3.14704010116179,0.00164932339960514
"KIT","Basis4",-5.9466458695047,0.00261459552206161,1.76252793519704,-3.37392999608819,0.000741032101297874
"KIT","Basis5",-4.41904260914576,0.0120457592656835,1.55690925515802,-2.83834307908796,0.00453484111470828
"KIT","Basis6",-0.803694812294313,0.447671841200676,2.2367523222907,-0.359313279474427,0.719360741182795
"KIT","Basis7",1.6097530743865,5.00157605810572,2.77601348350382,0.579879414834364,0.561995938439407
