"Gene","Basis","basis_index","term","estimate","std_error","statistic","p_value"
"PTEN","Basis5",5,"Mesenchymal",-0.258372779076209,0.140355974397187,-1.8408391960933,0.0709450962080975
"PTEN","Basis5",5,"Neural",-0.380716665957325,0.153028722627385,-2.48787717377963,0.0158536222514594
"PTEN","Basis5",5,"Proneural",-0.254830255020293,0.175295740978339,-1.45371618042781,0.151606634990367
"PTEN","Basis6",6,"(Intercept)",0.43992202638573,0.256535914132404,1.71485551203827,0.0919012448610181
"PTEN","Basis6",6,"Exposure",0.135643018305772,0.17428116986173,0.778299907060457,0.439668424606782
"PTEN","Basis6",6,"Age",0.0055939119258424,0.00356994945837414,1.566944291808,0.122761598120096
"PTEN","Basis6",6,"Gender",-0.192949041976041,0.106682492726643,-1.80862892349583,0.0758785308228792
"PTEN","Basis6",6,"Classical",-9.23497102223462e-05,0.120780752951383,-0.00076460618075066,0.999392649894712
"PTEN","Basis6",6,"Mesenchymal",0.171397205300064,0.147270222236986,1.16382798027053,0.249428474713174
"PTEN","Basis6",6,"Neural",0.305638636735774,0.160567258264347,1.90349290409251,0.06212038528348
"PTEN","Basis6",6,"Proneural",0.18949364763307,0.18393119952288,1.03024200420928,0.307325642458924
"PTEN","Basis7",7,"(Intercept)",-0.626449966951117,0.190320341167876,-3.29155550640036,0.00172838026304216
"PTEN","Basis7",7,"Exposure",-0.143730379324831,0.129296717847083,-1.11163207943776,0.271046172117553
"PTEN","Basis7",7,"Age",-0.00294726980113097,0.00264849466074824,-1.11280941767061,0.270544450031934
"PTEN","Basis7",7,"Gender",0.183178857994646,0.0791462220057614,2.31443590549795,0.0243356740039184
"PTEN","Basis7",7,"Classical",0.0044906006236259,0.0896055204822358,0.0501152228061234,0.960208893862269
"PTEN","Basis7",7,"Mesenchymal",-0.0831701847867553,0.109257680488144,-0.761229640014006,0.449713705136892
"PTEN","Basis7",7,"Neural",-0.192152355832578,0.119122562143438,-1.61306432950295,0.112352364044993
"PTEN","Basis7",7,"Proneural",-0.113828528431622,0.136455937419133,-0.834177908155005,0.407725076476562
"PTEN","Basis8",8,"(Intercept)",0.651557177707544,0.139744120994922,4.6625015282841,1.97893814604909e-05
"PTEN","Basis8",8,"Exposure",0.130979057782397,0.0949370733164646,1.37964077895881,0.173181538042518
"PTEN","Basis8",8,"Age",0.00169523339328372,0.001944676833043,0.871730132471958,0.387077741167704
"PTEN","Basis8",8,"Gender",-0.16829014873567,0.0581137000721758,-2.89587736672519,0.00538335015297793
"PTEN","Basis8",8,"Classical",0.022230093596194,0.0657935174939468,0.337876654766775,0.736719499336389
"PTEN","Basis8",8,"Mesenchymal",0.0579162252654168,0.0802232616233714,0.721938052547892,0.473336431351745
"PTEN","Basis8",8,"Neural",0.132565206347486,0.0874666240888789,1.51560904205906,0.135242942809878
"PTEN","Basis8",8,"Proneural",0.0764715382567346,0.100193783345285,0.763236357621118,0.448525930895367
"PTEN","Basis9",9,"(Intercept)",-0.612909538754351,0.0702515919955159,-8.7244932298968,5.04355809584619e-12
"PTEN","Basis9",9,"Exposure",-0.0291678411573295,0.0477263765544669,-0.611147194969687,0.543575037574199
"PTEN","Basis9",9,"Age",-0.000128280563828595,0.00097761997045323,-0.131217208839467,0.896073760942989
"PTEN","Basis9",9,"Gender",0.091799148395406,0.0292146812170268,3.14222659879321,0.00267936991649147
"PTEN","Basis9",9,"Classical",-0.0185657147824022,0.0330754475682203,-0.561314090885972,0.576822882613301
"PTEN","Basis9",9,"Mesenchymal",-0.0554915723267708,0.0403295094204313,-1.37595455844197,0.174313835056177
"PTEN","Basis9",9,"Neural",-0.0748607705085428,0.0439708629241036,-1.70250855976507,0.0942054556762632
"PTEN","Basis9",9,"Proneural",-0.0248267689472125,0.0503690082841897,-0.492897712163321,0.624012101004414
