"Gene","term","estimate","hazard_ratio","std_error","statistic","p_value"
"PTEN","Exposure",0.132616138063947,1.14181161617957,0.564821914432719,0.234792834122133,0.814369529834364
"PTEN","Age",0.0222340917260546,1.02248311129352,0.0136632632974988,1.62728999960974,0.103675520828588
"PTEN","Gender",-0.0113066402205898,0.988757039608347,0.329945404846797,-0.0342682154517041,0.972663270371353
"PTEN","Classical",0.871705908052868,2.39098617904779,0.411649576445678,2.11759214130493,0.0342096243121818
"PTEN","Mesenchymal",0.661793380194681,1.93826526586782,0.491133689425923,1.34748113282198,0.177825325911735
"PTEN","Neural",1.2613173018185,3.53006859164911,0.552092839080576,2.28461087073512,0.0223356549491052
"PTEN","Proneural",0.763817833340563,2.14645540619181,0.624539918181158,1.22300882794654,0.221326362000754
"PTEN","Basis1",-4.75287708791682,0.00862683928886271,2.11433720853142,-2.24792765730026,0.024580803260187
"PTEN","Basis2",-7.61735695787617,0.000491840068728678,2.52659618046749,-3.01486918121864,0.00257090116614147
"PTEN","Basis3",-8.40212232461407,0.00022439058879441,2.75757288040111,-3.04692665942955,0.00231194111517444
"PTEN","Basis4",-5.64653163699563,0.00352973798150058,3.20932469017533,-1.75941426377995,0.0785071709484847
"PTEN","Basis5",-1.75011569920055,0.173753839107162,3.31025845887695,-0.528694578064548,0.597017339006047
"PTEN","Basis6",-2.52512405325301,0.0800483819085804,2.79055294788879,-0.904883046624652,0.365527349385626
"PTEN","Basis7",-5.34613814817018,0.00476652310738292,3.71971845247182,-1.43724268825173,0.150649047278752
"PTEN","Basis8",-4.1593288333764,0.0156180367080476,3.21959397686662,-1.29187992748836,0.196398730028314
"PTEN","Basis9",1.95312127410935,7.05066031478166,3.29638897918369,0.592503277508536,0.553513626664025
