"Gene","Basis","basis_index","term","estimate","std_error","statistic","p_value"
"DDIT3","Basis1",1,"(Intercept)",-0.556628291057172,0.261470633235947,-2.12883674226956,0.0376799092028015
"DDIT3","Basis1",1,"Exposure",-0.144692969009963,0.185834908210609,-0.77861027512646,0.43948701573774
"DDIT3","Basis1",1,"Age",-0.00747269542093025,0.00367920337498235,-2.03106342849724,0.0470057848455384
"DDIT3","Basis1",1,"Gender",0.30544262783946,0.109420928907309,2.79144612360403,0.00716364068150847
"DDIT3","Basis1",1,"Classical",-0.102380299486303,0.122677054642735,-0.834551333046421,0.407516491249601
"DDIT3","Basis1",1,"Mesenchymal",-0.333145401303625,0.148871371476756,-2.23780702763016,0.0292292975494557
"DDIT3","Basis1",1,"Neural",-0.423220037824378,0.162929129029514,-2.5975713510855,0.0119737124682374
"DDIT3","Basis1",1,"Proneural",-0.217513100992205,0.193538825967093,-1.12387320686335,0.265861553477031
"DDIT3","Basis2",2,"(Intercept)",-0.0869558657140634,0.352280693000637,-0.246836875939455,0.805937125393201
"DDIT3","Basis2",2,"Exposure",0.12380259171771,0.250376302064743,0.49446609242474,0.622911319854065
"DDIT3","Basis2",2,"Age",0.0125269220045126,0.00495700912407808,2.52711296085065,0.0143513906705335
"DDIT3","Basis2",2,"Gender",-0.322066781796199,0.147423365244448,-2.18463865115389,0.033117353758105
"DDIT3","Basis2",2,"Classical",0.124168381544337,0.165283409803889,0.751245280404512,0.455650593337466
"DDIT3","Basis2",2,"Mesenchymal",0.506125456174135,0.200575143995087,2.52337077313294,0.0144888959997605
"DDIT3","Basis2",2,"Neural",0.586489583984502,0.219515231114743,2.67174893061492,0.00986297107538186
"DDIT3","Basis2",2,"Proneural",0.396745857523661,0.260755829021505,1.52152248719602,0.133755757701306
"DDIT3","Basis3",3,"(Intercept)",-0.504041264592238,0.302846717654808,-1.66434448586878,0.101629985617623
"DDIT3","Basis3",3,"Exposure",-0.118187804824608,0.215242114499642,-0.549092379525032,0.585124969835656
"DDIT3","Basis3",3,"Age",-0.0070143270095728,0.00426141418601463,-1.64600921276154,0.105363540893298
"DDIT3","Basis3",3,"Gender",0.21516081819619,0.126736103218198,1.69770738355237,0.0951142112198004
"DDIT3","Basis3",3,"Classical",-0.0234503259475101,0.142089927539151,-0.165038622748602,0.869507906767941
"DDIT3","Basis3",3,"Mesenchymal",-0.257015418172341,0.172429330386105,-1.49055510217914,0.141689827461687
"DDIT3","Basis3",3,"Neural",-0.429023553149612,0.188711639721387,-2.27343450453306,0.0268550763950238
"DDIT3","Basis3",3,"Proneural",-0.210764101398889,0.224165128823504,-0.940218054900207,0.351143820563658
"DDIT3","Basis4",4,"(Intercept)",0.742098820153505,0.23415342710378,3.16928447015468,0.00247684785556975
"DDIT3","Basis4",4,"Exposure",0.305273614867575,0.166419762305636,1.8343591568586,0.0719153092404397
"DDIT3","Basis4",4,"Age",0.00254415346364347,0.00329481773383899,0.772168195379695,0.443261425133702
"DDIT3","Basis4",4,"Gender",-0.189406127190046,0.0979891515289414,-1.93292955633057,0.0583074151526929
"DDIT3","Basis4",4,"Classical",-0.0198665234008465,0.109860340398812,-0.180834351402222,0.857150477498159
"DDIT3","Basis4",4,"Mesenchymal",0.10022935283879,0.133317999797959,0.751806605189741,0.455315621759481
"DDIT3","Basis4",4,"Neural",0.197044961239084,0.145907069811806,1.35048261536083,0.182293728519725
"DDIT3","Basis4",4,"Proneural",0.0375927887111928,0.173318811435863,0.216899645224627,0.829074825112332
"DDIT3","Basis5",5,"(Intercept)",-0.841260213039262,0.118544869283536,-7.0965552378917,2.39675804576366e-09
"DDIT3","Basis5",5,"Exposure",-0.112831059283964,0.0842533428305319,-1.33918792410307,0.185919959020823
"DDIT3","Basis5",5,"Age",-0.000482041351863793,0.00166806756750097,-0.288981910118885,0.773662325734144
"DDIT3","Basis5",5,"Gender",0.15636172381747,0.0496089734960595,3.15188387903027,0.00260536697275893
"DDIT3","Basis5",5,"Classical",-0.0320439226134545,0.0556190009819917,-0.5761326533684,0.566833911427548
"DDIT3","Basis5",5,"Mesenchymal",-0.0749566133681316,0.0674949115828525,-1.1105520640044,0.271506995594902
"DDIT3","Basis5",5,"Neural",-0.122494478190028,0.0738683807976821,-1.65828026643128,0.1028526687314
"DDIT3","Basis5",5,"Proneural",-0.0191193433792969,0.0877461248386337,-0.217893877529722,0.828303837013556
