"Gene","direct_effect","direct_effect_hr","direct_bootstrap_se","direct_ci_low","direct_ci_high","direct_p_value","indirect_effect","indirect_effect_hr","indirect_bootstrap_se","indirect_ci_low","indirect_ci_high","indirect_p_value","total_effect","total_effect_hr","total_bootstrap_se","total_ci_low","total_ci_high","total_p_value","bootstrap_attempted","bootstrap_failed","bootstrap_valid"
"DDIT3",2.47358096610232,11.8648585251296,0.906372832782549,1.02974814007598,4.66497679200263,0.01,-0.273315068312126,0.760853029181093,0.477327125907009,-1.08622527011866,0.571263319444003,0.48,2.20026589779019,9.02741354964994,0.83812444765454,1.12360715597491,4.38829810365443,0.01,100,0,100
