"grid","weight","RawBasis1","RawBasis2","RawBasis3","RawBasis4","RawBasis5","Basis1","Basis2","Basis3","Basis4","Basis5"
0.787878787878788,0.000977517106549365,0,0.0190889612377216,0.193616606839747,0.596432646019423,0.190861785903108,0,0.0658952054673274,-0.866682005107128,1.82052198896431,0.668711014347877
0.788856304985337,0.000977517106549365,0,0.0188262728211146,0.192184868382211,0.59617620083577,0.192812657960904,0,0.0649884035219183,-0.860723081458288,1.82672490636583,0.663029422731062
0.789833822091887,0.000977517106549365,0,0.0185660054786873,0.19075491210428,0.595902303742405,0.194776778674628,0,0.0640899591386905,-0.854763822453854,1.83284067692393,0.657216516316855
0.790811339198436,0.000977517106549365,0,0.0183081480017628,0.18932678284066,0.595610876278591,0.196754192878986,0,0.0631998336252265,-0.848804486648833,1.83886863131553,0.651271608001138
0.791788856304985,0.000977517106549365,0,0.0180526891816646,0.187900525426058,0.595301839983591,0.198744945408686,0,0.0623179882891089,-0.842845332598233,1.84480810021758,0.645194010679791
0.792766373411535,0.000977517106549365,0,0.0177996178097157,0.186476184695182,0.594975116396667,0.200749081098435,0,0.06144438443792,-0.836886618857064,1.85065841430699,0.638983037248691
0.793743890518084,0.000977517106549365,0,0.0175489226772395,0.185053805482739,0.594630627057082,0.20276664478294,0,0.0605789833792424,-0.830928603980332,1.85641890426069,0.632638000603721
0.794721407624633,0.000977517106549365,0,0.0173005925755591,0.183633432623435,0.594268293504099,0.204797681296907,0,0.0597217464206586,-0.824971546523046,1.86208890075563,0.626158213640759
0.795698924731183,0.000977517106549365,0,0.0170546162959979,0.182215110951978,0.59388803727698,0.206842235475044,0,0.0588726348697511,-0.819015705040213,1.86766773446871,0.619542989255686
0.796676441837732,0.000977517106549365,0,0.0168109826298791,0.180798885303074,0.593489779914989,0.208900352152058,0,0.0580316100341023,-0.813061338086843,1.87315473607689,0.612791640344381
0.797653958944281,0.000977517106549365,0,0.0165696803685258,0.179384800511432,0.593073442957387,0.210972076162656,0,0.0571986332212949,-0.807108704217942,1.87854923625708,0.605903479802725
0.798631476050831,0.000977517106549365,0,0.0163306983032614,0.177972901411757,0.592638947943437,0.213057452341545,0,0.0563736657389112,-0.80115806198852,1.88385056568621,0.598877820526596
0.79960899315738,0.000977517106549365,0,0.0160940252254091,0.176563232838757,0.592186216412403,0.215156525523431,0,0.0555566688945337,-0.795209669953583,1.88905805504122,0.591713975411876
0.80058651026393,0.000977517106549365,0,0.0158596499262922,0.175155839627138,0.591715169903546,0.217269340543023,0,0.054747603995745,-0.78926378666814,1.89417103499903,0.584411257354444
