"Gene","Basis","basis_index","term","estimate","std_error","statistic","p_value"
"KIT","Basis1",1,"(Intercept)",-0.60986230383942,0.146971085525073,-4.14953935776284,0.000114384269190538
"KIT","Basis1",1,"Exposure",-0.136993599957036,0.113435022141245,-1.20768345940336,0.232244916387911
"KIT","Basis1",1,"Age",-0.00345666843374731,0.00204554025123968,-1.68985598384213,0.096615835380028
"KIT","Basis1",1,"Gender",0.193068139222443,0.061156413989796,3.15695650916773,0.00256726864905651
"KIT","Basis1",1,"Classical",-0.057463027112214,0.069295668442731,-0.829244141857206,0.410487078190429
"KIT","Basis1",1,"Mesenchymal",-0.161256742870532,0.0839587686472752,-1.92066588718087,0.0598709856859756
"KIT","Basis1",1,"Neural",-0.250058148500967,0.0917369282578416,-2.72581776226622,0.00854526863230683
"KIT","Basis1",1,"Proneural",-0.0776069446013249,0.108716251706559,-0.713848604813906,0.478285584182946
"KIT","Basis2",2,"(Intercept)",0.0489828297165126,0.206111485725867,0.237652111157265,0.813018286161593
"KIT","Basis2",2,"Exposure",0.209590648576425,0.159080684907168,1.31751160550215,0.19303226679282
"KIT","Basis2",2,"Age",0.00672539971583365,0.00286865500645123,2.3444435460901,0.0226273957232743
"KIT","Basis2",2,"Gender",-0.213389204563578,0.0857654368141182,-2.48805594060067,0.0158464671527353
"KIT","Basis2",2,"Classical",0.0954369970072217,0.0971798849145855,0.982065342957591,0.330291622888928
"KIT","Basis2",2,"Mesenchymal",0.263043791409232,0.117743340356917,2.2340439010127,0.0294905972361462
"KIT","Basis2",2,"Neural",0.35020752243853,0.128651390929036,2.72214330455008,0.00862942621345218
"KIT","Basis2",2,"Proneural",0.180021043761964,0.152463105798885,1.18075151898998,0.242692267239295
"KIT","Basis3",3,"(Intercept)",-0.0169146331662685,0.219129565521431,-0.0771901004139682,0.938747450658808
"KIT","Basis3",3,"Exposure",-0.280967377995632,0.169128281443389,-1.66126785891618,0.102248809521489
"KIT","Basis3",3,"Age",-0.00821121240509293,0.0030498403472313,-2.69234171964025,0.00934060230672246
"KIT","Basis3",3,"Gender",0.234863805273907,0.0911824144086255,2.57575769184381,0.0126684406042805
"KIT","Basis3",3,"Classical",-0.0924884353183109,0.103317803390533,-0.8951839110314,0.37452049816595
"KIT","Basis3",3,"Mesenchymal",-0.337076180182476,0.125180054496182,-2.69273073525269,0.00933098284600423
"KIT","Basis3",3,"Neural",-0.386059226439314,0.136777061689335,-2.82254364636212,0.00658363113405725
"KIT","Basis3",3,"Proneural",-0.208032347646488,0.162092733522831,-1.28341562959197,0.20463217049287
"KIT","Basis4",4,"(Intercept)",0.00584857321168103,0.226931767469168,0.0257723864618277,0.979530508638145
"KIT","Basis4",4,"Exposure",0.365056856983761,0.175150166275566,2.08425070182013,0.0417110839719002
"KIT","Basis4",4,"Age",0.00778236753351896,0.00315843121784629,2.46399778774531,0.016836019787787
"KIT","Basis4",4,"Gender",-0.204211669286401,0.094429003291351,-2.16259477669511,0.0348582898696199
"KIT","Basis4",4,"Classical",0.106598811115833,0.106996477990793,0.996283364813239,0.323398073174755
"KIT","Basis4",4,"Mesenchymal",0.317628266762926,0.129637143902096,2.45013317327327,0.0174312727192744
"KIT","Basis4",4,"Neural",0.440495583235183,0.141647067498816,3.10981082074901,0.00294244273526933
"KIT","Basis4",4,"Proneural",0.18616292079432,0.167864114660728,1.10900963657764,0.272166077138179
"KIT","Basis5",5,"(Intercept)",-0.146542972813989,0.240595094728459,-0.609085455293178,0.54493095314575
"KIT","Basis5",5,"Exposure",-0.302025862418815,0.1856957768264,-1.62645520313135,0.109467643020196
