"Gene","Basis","basis_index","term","estimate","std_error","statistic","p_value"
"PIK3CA","Basis1",1,"(Intercept)",-0.595953335536654,0.183454464788521,-3.24850821277992,0.00196347399006502
"PIK3CA","Basis1",1,"Exposure",0.117802086226364,0.139063286148906,0.847111336778163,0.400538915597565
"PIK3CA","Basis1",1,"Age",-0.00505297920983658,0.00256072574768265,-1.9732605939583,0.0534087723104314
"PIK3CA","Basis1",1,"Gender",0.222325352988759,0.0773283553547268,2.87508187609695,0.00570130112116406
"PIK3CA","Basis1",1,"Classical",-0.0593573269439562,0.0868008410997606,-0.683833545757195,0.496900307891148
"PIK3CA","Basis1",1,"Mesenchymal",-0.218943805023467,0.104865280586177,-2.08785790491966,0.0413715397487644
"PIK3CA","Basis1",1,"Neural",-0.299944840808624,0.113857230287174,-2.63439432043177,0.0108792380779922
"PIK3CA","Basis1",1,"Proneural",-0.146187632841406,0.13131155538934,-1.11328841097006,0.270340514505362
"PIK3CA","Basis2",2,"(Intercept)",-0.0504144114613366,0.254006872592093,-0.19847656461759,0.843391018129016
"PIK3CA","Basis2",2,"Exposure",-0.012975568256382,0.192543857941981,-0.0673901956420337,0.946511109699126
"PIK3CA","Basis2",2,"Age",0.00920648780783893,0.00354552253326036,2.59665189586961,0.0120022810027804
"PIK3CA","Basis2",2,"Gender",-0.262317702456236,0.107067079174043,-2.45003136799712,0.0174357127676459
"PIK3CA","Basis2",2,"Classical",0.100412311093272,0.120182467139895,0.835498833422932,0.406987535953634
"PIK3CA","Basis2",2,"Mesenchymal",0.35957778227193,0.145194078519117,2.47653200419318,0.0163137210040885
"PIK3CA","Basis2",2,"Neural",0.411296162195132,0.157644127225692,2.60901671018989,0.0116232369882203
"PIK3CA","Basis2",2,"Proneural",0.303393196664902,0.181810988127757,1.66872860540041,0.100753470707941
"PIK3CA","Basis3",3,"(Intercept)",-0.0686075860724582,0.273992426032178,-0.250399571499108,0.80319475819746
"PIK3CA","Basis3",3,"Exposure",-0.057110053264463,0.207693430562557,-0.274972843916031,0.78434907776518
"PIK3CA","Basis3",3,"Age",-0.00965156526849347,0.00382448833185625,-2.52362262112302,0.0144796046297391
"PIK3CA","Basis3",3,"Gender",0.270899695826978,0.115491240342086,2.34562980728728,0.0225621185478295
"PIK3CA","Basis3",3,"Classical",-0.102900525323068,0.129638562146595,-0.793749356821073,0.430691991834278
"PIK3CA","Basis3",3,"Mesenchymal",-0.395342140249853,0.156618115931237,-2.52424272823859,0.0144567501522111
"PIK3CA","Basis3",3,"Neural",-0.472257851420789,0.170047748816845,-2.77720731210296,0.00744462892310596
"PIK3CA","Basis3",3,"Proneural",-0.326327738697164,0.19611608618334,-1.66395192280197,0.101708773786428
"PIK3CA","Basis4",4,"(Intercept)",0.236198680449855,0.299419068224358,0.788856507538354,0.433522953896365
"PIK3CA","Basis4",4,"Exposure",-0.0380909941359619,0.226967490875306,-0.167825770946592,0.867324973452974
"PIK3CA","Basis4",4,"Age",0.00855025830665716,0.00417940287380369,2.04580859152148,0.0454826748165468
"PIK3CA","Basis4",4,"Gender",-0.215964074168663,0.12620888858892,-1.71116374277005,0.0925852856864775
"PIK3CA","Basis4",4,"Classical",0.0420216267363973,0.141669089346727,0.296618175003242,0.767855390606056
"PIK3CA","Basis4",4,"Mesenchymal",0.29789795885873,0.171152360006032,1.74054251339702,0.0872563800554093
"PIK3CA","Basis4",4,"Neural",0.462472788559173,0.185828269933308,2.48871061827756,0.0158202887253036
"PIK3CA","Basis4",4,"Proneural",0.278383976694655,0.214315762808448,1.29894307841215,0.19928649477494
"PIK3CA","Basis5",5,"(Intercept)",-0.612585011708278,0.247116968477612,-2.47892734959549,0.0162155872155306
"PIK3CA","Basis5",5,"Exposure",0.0796595251989124,0.187321130283021,0.425256483764303,0.672279456330201
"PIK3CA","Basis5",5,"Age",-0.00464207905914269,0.00344935068546502,-1.34578344808593,0.183795829203733
"PIK3CA","Basis5",5,"Gender",0.195725297340864,0.104162898268231,1.87903083146601,0.0654482483145972
"PIK3CA","Basis5",5,"Classical",0.0272485912591176,0.116922533003524,0.233048246211842,0.816573675006649
"PIK3CA","Basis5",5,"Mesenchymal",-0.141815816065514,0.14125570760506,-1.00396520940605,0.319713914666919
