"replicate","direct_effect","indirect_effect","total_effect","status","message"
1,-1.0593609920776,-0.177423486005155,-1.23678447808276,"ok",NA
2,-0.032393307856105,-0.489801100213199,-0.522194408069304,"ok",NA
3,-0.548576878714739,0.222844453939463,-0.325732424775276,"ok",NA
4,-0.558881632552464,-0.111528209513964,-0.670409842066428,"ok",NA
5,-1.65415930397351,0.118101279428734,-1.53605802454478,"ok",NA
6,-2.48373529825607,0.366752073777951,-2.11698322447812,"ok",NA
7,-2.25542035649797,0.366598853084278,-1.88882150341369,"ok",NA
8,-1.04827272900757,-0.00918883716170778,-1.05746156616928,"ok",NA
9,-1.36857523589149,0.0642146236215728,-1.30436061226992,"ok",NA
10,-0.61159374676933,-0.0987443316103208,-0.710338078379651,"ok",NA
11,-1.12173039082976,-0.155173720474476,-1.27690411130424,"ok",NA
12,-1.17838400971951,-1.08487490777814,-2.26325891749765,"ok",NA
13,-0.0719797181979303,-0.405578534546916,-0.477558252744847,"ok",NA
14,-1.38859394465727,0.0350173886103191,-1.35357655604695,"ok",NA
15,-1.27349863888763,-0.0730924891933989,-1.34659112808102,"ok",NA
16,-1.17105131939579,0.130888872625569,-1.04016244677022,"ok",NA
17,-0.581336023270995,-0.0334901291842948,-0.61482615245529,"ok",NA
18,-0.630357769194131,-0.307980404306158,-0.93833817350029,"ok",NA
19,-2.30390710288209,-0.0149036397240655,-2.31881074260616,"ok",NA
20,-1.46619916461171,-0.00777131512490697,-1.47397047973661,"ok",NA
21,-0.797226266559269,0.00699038445819794,-0.790235882101072,"ok",NA
22,-0.0497150788859432,-0.185823210887741,-0.235538289773684,"ok",NA
23,0.216162778541779,-0.0903552343636941,0.125807544178085,"ok",NA
24,0.0113257471288653,0.137480733304083,0.148806480432948,"ok",NA
25,-0.520101373623823,-0.187713604312555,-0.707814977936377,"ok",NA
26,0.106355103081264,-0.116951163624013,-0.0105960605427492,"ok",NA
27,-0.883342091991359,-0.205181553244532,-1.08852364523589,"ok",NA
28,0.0326478226541972,0.231704692605349,0.264352515259546,"ok",NA
