"Gene","Basis","basis_index","term","estimate","std_error","statistic","p_value"
"PTEN","Basis1",1,"(Intercept)",0.0858567534186452,0.352330017678363,0.243682766471015,0.808367033802162
"PTEN","Basis1",1,"Exposure",0.222354455587986,0.239360199783556,0.928953333883628,0.35690030585735
"PTEN","Basis1",1,"Age",0.0109994951410686,0.00490301858916583,2.24341289779609,0.0288438370670164
"PTEN","Basis1",1,"Gender",-0.268844668094137,0.146519229775174,-1.83487634016821,0.0718374671064141
"PTEN","Basis1",1,"Classical",0.0658649463373917,0.165881977837238,0.397059084996069,0.692833167904227
"PTEN","Basis1",1,"Mesenchymal",0.382510601625915,0.202262985982827,1.89115472495987,0.0637804814876211
"PTEN","Basis1",1,"Neural",0.536222424363996,0.220525321509741,2.43156849604824,0.018257973018922
"PTEN","Basis1",1,"Proneural",0.380464927647738,0.252613685684773,1.50611367953558,0.137658364377918
"PTEN","Basis2",2,"(Intercept)",-0.940415578562268,0.431118529666842,-2.18133880556931,0.0333730003529393
"PTEN","Basis2",2,"Exposure",-0.387932974612669,0.29288624929384,-1.32451754067659,0.190711401747909
"PTEN","Basis2",2,"Age",-0.0123985211714834,0.00599943819439195,-2.06661370110839,0.0434063420966982
"PTEN","Basis2",2,"Gender",0.501133332573897,0.179284056819296,2.79519183950081,0.00709136426341422
"PTEN","Basis2",2,"Classical",-0.136073964240773,0.202976728621239,-0.670391946727504,0.505363365386552
"PTEN","Basis2",2,"Mesenchymal",-0.47682216157567,0.247493306694476,-1.92660629066747,0.0591092025873083
"PTEN","Basis2",2,"Neural",-0.658754335993981,0.269839490231507,-2.44128216899909,0.0178211179603021
"PTEN","Basis2",2,"Proneural",-0.440965562618346,0.30910349752135,-1.42659518948953,0.159248339210205
"PTEN","Basis3",3,"(Intercept)",0.84573594330818,0.161951749687292,5.22214761459006,2.68859511087491e-06
"PTEN","Basis3",3,"Exposure",0.00497379648895452,0.11002412855959,0.0452064156660027,0.964103601094718
"PTEN","Basis3",3,"Age",-0.00321044207749435,0.00225371781972209,-1.42450933714951,0.159848235843901
"PTEN","Basis3",3,"Gender",-0.0412061968480603,0.0673489184409652,-0.611831604752193,0.543125312826839
"PTEN","Basis3",3,"Classical",-0.0728355021622868,0.0762491845836815,-0.955229915702925,0.343566938614738
"PTEN","Basis3",3,"Mesenchymal",-0.144812430879182,0.0929720512965156,-1.55759100568118,0.124964228518471
"PTEN","Basis3",3,"Neural",-0.0671854451839816,0.101366502644854,-0.6627973090812,0.510179331176276
"PTEN","Basis3",3,"Proneural",-0.0921283859366116,0.116116215873925,-0.79341533172801,0.430884904985138
