"grid","alpha_coordinate_1","alpha_coordinate_2","beta_coordinate_1","beta_coordinate_2","indirect_integrand_coordinate_1","indirect_integrand_coordinate_2","indirect_integrand_total"
0,-0.00535137260867903,-0.00775498294606769,-37.2841996880389,1.4625626378905,0.19952164494709,-0.0113421483143966,0.188179496632694
0.0101010101010101,-0.00937273706915161,-0.00563201481714241,-42.4864070959592,5.50245950386389,0.398213922723363,-0.0309899334564875,0.367223989266876
0.0202020202020202,-0.011057955978656,-0.00609814428767127,-49.996521876252,7.6194417960276,0.552859337993507,-0.0464644554636894,0.506394882529818
0.0303030303030303,-0.00960706896241712,-0.00643053023702204,-51.2342282678628,1.63175445939787,0.492210764205578,-0.0104930463905536,0.481717717815025
0.0404040404040404,-0.00606975628152664,-0.00404583770733835,-48.9385304756678,-11.1676602213405,0.297044952763367,0.0451825408262419,0.342227493589609
0.0505050505050505,-0.00438509242358791,-0.00343155599603911,-44.3467256522314,-26.8842725773784,0.194464490668531,0.0922548867620528,0.286719377430584
0.0606060606060606,-0.00651731296026157,-0.00686147343930595,-26.4870307446023,-34.123523792638,0.172624268750643,0.23413765215871,0.406761920909353
0.0707070707070707,-0.0127394277832068,-0.0140212176348484,-2.46895429018046,-23.7971964508303,0.0314530648797925,0.333665670536335,0.365118735416127
0.0808080808080808,-0.0194365440348186,-0.0184906073865477,13.4308117424417,1.23340503498838,-0.261048563855326,-0.0228064082505613,-0.283854972105888
0.0909090909090909,-0.0226347973487641,-0.0151087782562067,19.3446919811709,25.6344964573177,-0.437863182768064,-0.38730592268313,-0.825169105451194
0.101010101010101,-0.0213670094543681,-0.00893437380180952,17.3938191640907,37.0507967482813,-0.371653898526695,-0.331025667804013,-0.702679566330708
0.111111111111111,-0.0174976837847682,-0.00411753522038003,6.16940779355933,28.6677542145064,-0.107950346710986,-0.118040487667428,-0.225990834378414
0.121212121212121,-0.0127428681232812,-0.00340029838716402,-12.5793739755388,9.20548976192077,0.160297303643726,-0.031301411990514,0.128995891653212
0.131313131313131,-0.0067460826876564,-0.00662095636734568,-29.8517166363215,-7.51289033929162,0.201382148797113,0.0497425191291027,0.251124667926216
0.141414141414141,-0.00140761290028292,-0.00927089337251469,-39.6542391384386,-15.5363020080635,0.0558178185621699,0.144035399319942,0.199853217882112
0.151515151515152,0.00156857594863309,-0.00774237718840797,-39.0223626372304,-19.1774514088283,-0.0612095394915981,0.148479062319515,0.0872695228279166
0.161616161616162,0.00422368933338496,-0.0058935812585024,-28.6936471924873,-20.0100241596476,-0.12119305158282,0.11793070336948,-0.00326234821334037
0.171717171717172,0.00806418774965709,-0.00652182577252772,-13.6219540031489,-13.76143730656,-0.109849994598586,0.0897496964929473,-0.0201002981056386
0.181818181818182,0.00984073972006248,-0.00354030011818937,2.69396462928205,-2.22296240920831,0.0265106047318193,0.00786995408005068,0.03438055881187
0.191919191919192,0.00934641092093572,0.000764384502171257,17.4838407434486,8.36738052635503,0.163411160064469,0.00639589599811536,0.169807056062584
0.202020202020202,0.00743546764140757,0.00246361261467999,26.0841120968851,13.2293325634638,0.193947571451237,0.0325919505871463,0.226539522038383
0.212121212121212,0.00469354379833852,0.00236150314214985,25.8621166319701,15.0037820455979,0.121384977129891,0.0354314784448109,0.156816455574702
0.222222222222222,0.00178745412920853,0.00250429279669113,19.8057653444591,15.3509883747276,0.0354018970470887,0.0384433696089198,0.0738452666560085
0.232323232323232,-0.00025360308890076,0.00448565816283212,11.9518890148551,16.7925486750954,-0.00303103597236631,0.0753256330391974,0.072294597066831
0.242424242424242,-0.00117597912580772,0.00720502246289033,4.89164466081498,19.0610606488989,-0.00575247201198721,0.137335370141831,0.131582898129844
0.252525252525253,-0.00142800433130814,0.00817249237844562,0.0513108368709126,16.6608522149556,-7.32720972947089e-05,0.136160687745133,0.136087415647838
0.262626262626263,-0.0027451018524606,0.00406104586172358,-3.42074729954701,12.3892282340878,0.0093902997487861,0.0503132240499913,0.0597035237987774
