"SNP_model","predictor","grid","coordinate_1","coordinate_2","coordinate_1_raw","coordinate_2_raw"
"rs929708","intercept",0.272727272727273,-0.00719352349262805,0.976079195542685,-0.00643605863242714,0.976710919798015
"rs929708","intercept",0.282828282828283,0.0491390054067282,0.907168008415061,0.0485912308304776,0.907033912537352
"rs929708","intercept",0.292929292929293,0.10916149564829,0.882346313448193,0.109091206333245,0.882143712042024
"rs929708","intercept",0.303030303030303,0.173103917712172,0.914560293866152,0.172755194524922,0.91494555186323
"rs929708","intercept",0.313131313131313,0.235884715258584,0.965522018268701,0.236823607041211,0.964660205292101
"rs929708","intercept",0.323232323232323,0.298255644915356,1.00858597487262,0.299122921776989,1.01024479184533
"rs929708","intercept",0.333333333333333,0.362862716267495,1.02312946932413,0.360890403353626,1.02123879895512
"rs929708","intercept",0.343434343434343,0.432290343077949,0.986540065495867,0.434706884520022,0.987086599460319
"rs929708","intercept",0.353535353535354,0.515489110721893,0.881790634508761,0.514905727417024,0.883636078895723
"rs929708","intercept",0.363636363636364,0.63298273163893,0.708597030242395,0.62401723291908,0.705508080122838
"rs929708","intercept",0.373737373737374,0.755863868010306,0.442405897236151,0.759987656807251,0.444289262984275
"rs929708","intercept",0.383838383838384,0.838719267012311,0.0840208190746629,0.847497424075563,0.0848006920855068
"rs929708","intercept",0.393939393939394,0.842204197205943,-0.252514029942984,0.840373431244561,-0.254848179934412
"rs929708","intercept",0.404040404040404,0.789539409667573,-0.494366018458119,0.784526684151734,-0.492371727337381
"rs929708","intercept",0.414141414141414,0.719218914072492,-0.597544198877403,0.725867960876818,-0.599085575193208
"rs929708","intercept",0.424242424242424,0.665711512177886,-0.559267888675187,0.657491003113862,-0.556003509184373
"rs929708","intercept",0.434343434343434,0.620270125478735,-0.345223900721694,0.597451504299722,-0.351850420485313
"rs929708","intercept",0.444444444444444,0.458088594488483,0.146004563102898,0.519591197348567,0.149211553379178
"rs929708","intercept",0.454545454545455,0.223268110034623,0.656722681812819,0.191168917002151,0.667626527998018
"rs929708","intercept",0.464646464646465,0.000734266016355669,0.919214528923204,-0.0148902856709215,0.897984825317578
"rs929708","intercept",0.474747474747475,-0.17240665997701,1.02662644592945,-0.16112376015757,1.04150005126788
"rs929708","intercept",0.484848484848485,-0.292588464815729,1.10581516175933,-0.290681375365911,1.10535092791841
"rs929708","intercept",0.494949494949495,-0.423361296915439,1.08781448490634,-0.424230868323375,1.08037344751457
"rs929708","intercept",0.505050505050505,-0.572962030141984,0.96794423556745,-0.570885464155714,0.974307975116756
"rs929708","intercept",0.515151515151515,-0.723987599996244,0.759363157127818,-0.718846049096164,0.757145861871732
"rs929708","intercept",0.525252525252525,-0.838125325023935,0.449656412547662,-0.847245508342452,0.448746949487823
"rs929708","intercept",0.535353535353535,-0.889653681680048,0.10949796251205,-0.892617609472038,0.112967441472982
"rs929708","intercept",0.545454545454546,-0.866484977680534,-0.181031327987777,-0.859520435862171,-0.185673607324952
"rs929708","intercept",0.555555555555556,-0.792060379493918,-0.399670649089067,-0.796647164376558,-0.397249324046784
"rs929708","intercept",0.565656565656566,-0.694212073142382,-0.549773994777935,-0.693589242731798,-0.54843457582858
"rs929708","intercept",0.575757575757576,-0.585518536569267,-0.667775188486095,-0.583812745166488,-0.670209340596231
"rs929708","intercept",0.585858585858586,-0.484911342419781,-0.755030520426718,-0.486484492398033,-0.75548150738255
"rs929708","intercept",0.595959595959596,-0.409215511770374,-0.80678886642487,-0.404726113579055,-0.803562142189915
"rs929708","intercept",0.606060606060606,-0.355985569586116,-0.840106768038494,-0.35822796687156,-0.842094347970953
"rs929708","intercept",0.616161616161616,-0.31727551842146,-0.87566939071144,-0.319005824078123,-0.877321485587524
"rs929708","intercept",0.626262626262626,-0.285076997117017,-0.922097509050851,-0.28318878028049,-0.918469182117933
"rs929708","intercept",0.636363636363636,-0.2613756653995,-0.967103722526689,-0.261885710980551,-0.969280317816093
