"grid","alpha_coordinate_1","alpha_coordinate_2","beta_coordinate_1","beta_coordinate_2","indirect_integrand_coordinate_1","indirect_integrand_coordinate_2","indirect_integrand_total"
0.535353535353535,-0.00747385634761414,0.0041378705252404,-6.59909179228158,-15.2031953814462,0.049320664080232,-0.0629088540583572,-0.0135881899781251
0.545454545454546,-0.00113948517599438,0.0026959703847264,-5.02601557292947,-8.55713762452662,0.00572707023967001,-0.0230697896137517,-0.0173427193740817
0.555555555555556,0.00514056342271425,-0.00101980388983218,-0.0132680250276222,-1.81210612224151,-6.8205124148652e-05,0.00184799287225059,0.00177978774810194
0.565656565656566,0.00989505945359187,-0.00337818148679366,1.84638119338807,1.27054827354711,0.0182700516825689,-0.00429214265577451,0.0139779090267944
0.575757575757576,0.0104033168056984,-0.00210286690646012,3.91328311566656,-1.5521094792266,0.0407111240026699,0.00326387965906866,0.0439750036617385
0.585858585858586,0.00776259746927926,0.000383422897369284,12.3481013568695,-5.01763392195229,0.0958533403432387,-0.00192387573629335,0.0939294646069454
0.595959595959596,0.00413290643604173,0.00142998562964748,18.8778385426463,-5.27830111313986,0.0780203404114597,-0.00754789474074232,0.0704724456707174
0.606060606060606,0.00151955443133901,0.00212513083088072,18.6180642857353,-4.97715343495314,0.0282911620883436,-0.0105771022146428,0.0177140598737008
0.616161616161616,0.000921176407465486,0.00369548654690273,14.2013753843971,-4.22603592551903,0.0130819719576677,-0.0156172589094832,-0.00253528695181547
0.626262626262626,0.000346022451773655,0.00476672751694217,9.15353927627334,0.550788003949566,0.00316733010278255,0.00262545633442805,0.0057927864372106
0.636363636363636,0.000360836288898683,0.00550723205722093,3.9389924000503,7.47822525438713,0.00142133139963426,0.0411843218520799,0.0426056532517142
0.646464646464647,0.00185325342944646,0.00600968374969888,1.35057958029769,5.6334216713959,0.00250296623892705,0.0338550826737894,0.0363580489127165
0.656565656565657,0.00363466293122943,0.00460108094790146,3.91700276081244,1.18295186547955,0.0142369847362483,0.00544285729054247,0.0196798420267908
0.666666666666667,0.00462245066539861,0.00245286972012362,9.97439143763173,0.770384789223472,0.046106132337827,0.00188965352233007,0.0479957858601571
0.676767676767677,0.00406489397402229,0.00127808339435835,15.0068321284553,-0.864414906126788,0.0610011814881221,-0.00110479433735648,0.0598963871507657
0.686868686868687,0.00186710709453215,0.00145117738072041,16.7640403902759,-3.49926993398613,0.0313002587457078,-0.00507806137723567,0.0262221973684721
0.696969696969697,-0.00161578411576008,0.00253799577694695,17.0974225427043,-0.575470082622406,-0.0276257437649399,-0.00146054063945498,-0.0290862844043948
0.707070707070707,-0.00494979205920454,0.00279588190592731,16.2040547217066,3.73028443445412,-0.0802067013884192,0.0104294347542526,-0.0697772666341667
0.717171717171717,-0.00667251811738531,0.00235767848478111,12.9418511948977,-1.28237169774345,-0.0863547365704594,-0.00302342016126196,-0.0893781567317214
0.727272727272727,-0.00590375828464801,0.00196019522036314,9.56983068129545,-7.44701612580481,-0.0564979671673768,-0.0145976054157698,-0.0710955725831466
0.737373737373737,-0.00383469563111064,0.00240664355133038,6.71372259791544,-6.56047631452817,-0.0257450827147151,-0.0157887280160149,-0.04153381073073
0.747474747474748,-0.00212863418905884,0.00380813639288027,3.26825323704453,-4.60876428165638,-0.00695691557887522,-0.0175508029871824,-0.0245077185660576
0.757575757575758,-0.00201878603811518,0.00426362033718017,-1.88501225906226,-3.99704343878239,0.00380543643027083,-0.0170418756941851,-0.0132364392639143
0.767676767676768,-0.0037038825488829,0.00445386103042777,-7.2807086382566,-2.80509920316182,0.0269668896687396,-0.0124935220274464,0.0144733676412932
0.777777777777778,-0.00647927768955583,0.00555272673540601,-11.6254172035148,0.26035635277848,0.0753243063185121,0.00144568768080586,0.076769993999318
0.787878787878788,-0.00772259038309854,0.00746316904760885,-11.2690287135952,3.63531066337302,0.0870260927704713,0.0271309380213279,0.114157030791799
0.797979797979798,-0.00698332952428625,0.0099473761837477,-4.99444570354354,5.9564554353358,0.0348778601390002,0.0592511029370139,0.0941289630760141
0.808080808080808,-0.00463396765318083,0.0126230078336571,5.18845311813335,8.52158191609833,-0.0240431239194751,0.10756799528206,0.0835248713625845
0.818181818181818,-0.00151075324233144,0.0143408460724209,13.7959881085713,10.4203724205491,-0.02084233376619,0.149436956900395,0.128594623134204
0.828282828282828,0.00164431642739415,0.014819983600583,17.9790556930014,11.0997943818071,0.0295632566250365,0.164498770708225,0.194062027333261
0.838383838383838,0.00508238378215135,0.0169210511969554,19.1567786934603,10.0624412321148,0.0973621013499053,0.170267083254969,0.267629184604874
0.848484848484849,0.00987422245414277,0.0201703815162101,20.9971721627306,7.9978644851236,0.207330748842737,0.16131997797989,0.368650726822627
0.858585858585859,0.0167220507870257,0.0233389299165725,20.7019896485264,7.32700506145392,0.346179722295139,0.171004457627645,0.517184179922784
0.868686868686869,0.024244429939032,0.0265704707237672,15.3769889752056,8.20273049339289,0.372806331882639,0.217950410429648,0.590756742312287
0.878787878787879,0.0308639385802884,0.0298364689141181,7.933343261771,3.56838983830069,0.244854219167645,0.106468152483913,0.351322371651558
0.888888888888889,0.0359022215631253,0.031623319769153,-3.82062560814694,-4.85189373368618,-0.137168947093442,-0.153432987026308,-0.290601934119749
