"SNP_model","predictor","grid","coordinate_1","coordinate_2","coordinate_1_raw","coordinate_2_raw"
"rs11719939","SNP",0.454545454545455,-0.00783911511720042,-0.00220465758419889,-0.00828603936145189,-0.000815307749264997
"rs11719939","SNP",0.464646464646465,-0.0189082181073653,0.000577287762029632,-0.020192423433974,0.000789614676290484
"rs11719939","SNP",0.474747474747475,-0.0254697181207717,-0.00428961775230135,-0.0248999815613064,-0.00446220969506601
"rs11719939","SNP",0.484848484848485,-0.0264353484569371,-0.0136130018154762,-0.0263213502106112,-0.0137380781882994
"rs11719939","SNP",0.494949494949495,-0.0255657432587642,-0.0162883662202645,-0.0255037183728586,-0.0165712959038484
"rs11719939","SNP",0.505050505050505,-0.0223722713998606,-0.0134112576204892,-0.0227502550114611,-0.0131303982575976
"rs11719939","SNP",0.515151515151515,-0.0166067118966581,-0.0079974938701124,-0.0168024756421571,-0.00798560666465158
"rs11719939","SNP",0.525252525252525,-0.0129009803472917,0.00167746455038822,-0.0117815621059326,0.00114928492620797
"rs11719939","SNP",0.535353535353535,-0.00995542461378268,0.00839134931683029,-0.010129675153904,0.00894259005732389
"rs11719939","SNP",0.545454545454546,-0.00516870364742844,0.00534851107093599,-0.00647903691800847,0.00573033835701277
"rs11719939","SNP",0.555555555555556,0.00163890390305959,-0.00173286668240556,0.00206900573446212,-0.00225794691698959
"rs11719939","SNP",0.565656565656566,0.00841225616552406,-0.00544476023274766,0.00902574157829875,-0.00559253330947638
"rs11719939","SNP",0.575757575757576,0.00882738730036071,-0.0045406513587715,0.00888924833277014,-0.00414829381110707
"rs11719939","SNP",0.585858585858586,0.00392691008457,-0.000840773642160358,0.00369043817404519,-0.00133094481102626
"rs11719939","SNP",0.595959595959596,-0.00330755612757372,0.00362316391419306,-0.00311813439815225,0.00410302219970266
"rs11719939","SNP",0.606060606060606,-0.0111344025883969,0.00760168441532558,-0.0109169613209586,0.00733973822819249
"rs11719939","SNP",0.616161616161616,-0.017279687028295,0.0099805995757549,-0.0177426578198003,0.010042696450444
"rs11719939","SNP",0.626262626262626,-0.0173559865082614,0.0101019540978211,-0.017478905179952,0.0102894396622448
"rs11719939","SNP",0.636363636363636,-0.0111569980154005,0.0100367658976802,-0.0113673698373287,0.00960037028920582
"rs11719939","SNP",0.646464646464647,-0.000569980321885847,0.0103203058852825,-0.000522415731453719,0.0106679373648065
"rs11719939","SNP",0.656565656565657,0.00995335445160491,0.00553954568612767,0.010337113504529,0.00579881959472089
"rs11719939","SNP",0.666666666666667,0.0182689471925658,-1.5875251558307e-05,0.0182063094351495,-0.00060635390017846
"rs11719939","SNP",0.676767676767677,0.0233433455052712,-0.000905931846449859,0.0233083989886555,-0.000669549473651684
"rs11719939","SNP",0.686868686868687,0.0254401730928006,0.000975218028413763,0.0254662289909822,0.00118910969635986
"rs11719939","SNP",0.696969696969697,0.0246635087586547,0.00274061631753677,0.0244981351323802,0.00207466910947021
"rs11719939","SNP",0.707070707070707,0.0198827379361614,0.00447924721719549,0.0203637840242119,0.00532005797850239
"rs11719939","SNP",0.717171717171717,0.0122856814421634,0.00557268058873485,0.012508461469241,0.00514049666802515
"rs11719939","SNP",0.727272727272727,0.00413458957988055,0.00527957193246054,0.00356221230939867,0.00523949944692729
"rs11719939","SNP",0.737373737373737,-0.000812818709752663,0.00391507919558702,-0.00100303597049166,0.00424888202841932
"rs11719939","SNP",0.747474747474748,-9.6156478709767e-05,0.00261270476489412,-0.000229615165854836,0.00211506801239615
"rs11719939","SNP",0.757575757575758,0.00263985553142783,0.00348414012669078,0.00290700688917115,0.00383677181267948
"rs11719939","SNP",0.767676767676768,0.00439805310570092,0.00424055074783074,0.00456342688290386,0.00410135890720879
"rs11719939","SNP",0.777777777777778,0.00312692764077752,0.00262482357044855,0.00302547426871403,0.00282502830289607
"rs11719939","SNP",0.787878787878788,-0.00117912674105419,0.000753704460123466,-0.000761906565198418,0.000578038411808737
"rs11719939","SNP",0.797979797979798,-0.00583160539333452,-0.000816740330346984,-0.00597866425031657,-0.000978597535027139
"rs11719939","SNP",0.808080808080808,-0.00815488949384431,-0.00189337080137869,-0.0088111122850165,-0.0013811304424693
"rs11719939","SNP",0.818181818181818,-0.00785304734960985,-0.000903664666354839,-0.00744642662530345,-0.00139719982090835
"rs11719939","SNP",0.828282828282828,-0.00554074817640696,0.0029141670305656,-0.00551990250788934,0.0029280119503555
"rs11719939","SNP",0.838383838383838,-0.00275029480275701,0.00669878224505753,-0.00284729010637948,0.00702079391175038
"rs11719939","SNP",0.848484848484849,5.06623884086475e-05,0.0104299984701404,0.00025592961079345,0.0102581613005103
"rs11719939","SNP",0.858585858585859,0.00291293372489576,0.0145146627334164,0.00282197337936141,0.0143713222865129
"rs11719939","SNP",0.868686868686869,0.00658084080543015,0.0170710017609396,0.00642843682844007,0.0171380383733184
"rs11719939","SNP",0.878787878787879,0.0114177035945961,0.0168697652200222,0.0112467448178673,0.0175052046531875
"rs11719939","SNP",0.888888888888889,0.015624830469785,0.016756090863611,0.0158822743774305,0.0156960433326679
"rs11719939","SNP",0.898989898989899,0.0170711752376927,0.0175024985375167,0.0172601696498973,0.0177528095028796
"rs11719939","SNP",0.909090909090909,0.0145351797322979,0.0177624378057752,0.0147424331212214,0.0187878659408869
"rs11719939","SNP",0.919191919191919,0.0103213120402026,0.0134201785423037,0.0101232793646104,0.01238317655253
"rs11719939","SNP",0.929292929292929,0.00802841815366943,0.00870446637298846,0.00769823913635405,0.00855987365018947
"rs11719939","SNP",0.93939393939394,0.00999259110600439,0.00817271699674569,0.0096559800740101,0.00896232046538941
"rs11719939","SNP",0.94949494949495,0.0130585159960135,0.00805780435181104,0.0134671085914089,0.0075448238263968
"rs11719939","SNP",0.95959595959596,0.0133959166923406,0.00409992619471289,0.0139956838965202,0.00423491248154224
"rs11719939","SNP",0.96969696969697,0.0104749761820361,-0.00194190820915864,0.00987227433981129,-0.00185175098043265
"rs11719939","SNP",0.97979797979798,0.00649935262383406,-0.00806033243590839,0.00667958836143708,-0.00804265979307705
"rs11719939","SNP",0.98989898989899,0.00359985491122247,-0.0126872970262384,0.00341945798091351,-0.0129398553529492
"rs11719939","SNP",1,0.0015803104584842,-0.0146719182792827,0.0016761094286378,-0.0145278002924261
"rs11719939","intercept",0,0.737626445039172,0.800971604820603,0.72450565230331,0.801532957540923
"rs11719939","intercept",0.0101010101010101,0.573316203681727,0.887866282272938,0.593220086287909,0.885800402416624
"rs11719939","intercept",0.0202020202020202,0.290173292995844,0.993861953953434,0.288923149034267,0.99658971765149
"rs11719939","intercept",0.0303030303030303,-0.0762181810285476,0.987234557037029,-0.0743898416742768,0.986054241149053
"rs11719939","intercept",0.0404040404040404,-0.447176057227114,0.81728422211181,-0.450655857317893,0.816105753603745
"rs11719939","intercept",0.0505050505050505,-0.739410066085513,0.520127884569414,-0.744643814074173,0.522350874388645
"rs11719939","intercept",0.0606060606060606,-0.92525355193225,0.219312929448272,-0.927605500302843,0.218574794064464
"rs11719939","intercept",0.0707070707070707,-1.00174711725731,0.0328146277893095,-1.00048372871803,0.0315028859292178
"rs11719939","intercept",0.0808080808080808,-1.00419971353757,-0.0137882036988733,-1.00315514257335,-0.0120825994160482
"rs11719939","intercept",0.0909090909090909,-0.97126794055637,0.0726602401965831,-0.969638079669601,0.0711364099726067
"rs11719939","intercept",0.101010101010101,-0.915771328522003,0.247442897008016,-0.916453429970177,0.24880323503623
"rs11719939","intercept",0.111111111111111,-0.840472713446718,0.454209702235547,-0.842091551723173,0.45341425081022
"rs11719939","intercept",0.121212121212121,-0.751873550242698,0.640617620151884,-0.750645468654827,0.640680256978051
"rs11719939","intercept",0.131313131313131,-0.67075586507444,0.777062214662174,-0.669515152606529,0.777377082501404
"rs11719939","intercept",0.141414141414141,-0.604554978407474,0.85612887616429,-0.60483479886446,0.855997086976408
"rs11719939","intercept",0.151515151515152,-0.554553331329378,0.87992306906579,-0.553829380478079,0.879858477375559
"rs11719939","intercept",0.161616161616162,-0.515466485828757,0.871025032122707,-0.515397525093393,0.870933023244121
"rs11719939","intercept",0.171717171717172,-0.479050907057741,0.857586378164243,-0.480034841822975,0.858122226050576
"rs11719939","intercept",0.181818181818182,-0.435214103557432,0.864893119120938,-0.435770497120462,0.864094047698886
"rs11719939","intercept",0.191919191919192,-0.38622841335072,0.899978656037994,-0.386172855693424,0.900492797481084
"rs11719939","intercept",0.202020202020202,-0.337245275173796,0.962201590326032,-0.33634058700878,0.962079543214376
"rs11719939","intercept",0.212121212121212,-0.291250324072533,1.03892661622873,-0.291168761051622,1.0389085070079
"rs11719939","intercept",0.222222222222222,-0.248857520442931,1.11171726212058,-0.249284587804215,1.11166536895113
"rs11719939","intercept",0.232323232323232,-0.20496808960477,1.15584825064795,-0.205056698383729,1.15603156305715
"rs11719939","intercept",0.242424242424242,-0.159085672482274,1.16347941770684,-0.158675166845298,1.1630921990574
"rs11719939","intercept",0.252525252525253,-0.111359429853329,1.13132738327062,-0.111706747053758,1.13211376944333
"rs11719939","intercept",0.262626262626263,-0.05927573078568,1.06055981517332,-0.0596415946060342,1.0596140700982
"rs11719939","intercept",0.272727272727273,-0.00410937719557991,0.97562607025746,-0.00338345649377895,0.976227999583676
"rs11719939","intercept",0.282828282828283,0.0523639185648828,0.90651134546945,0.0519634663852897,0.906395206017218
"rs11719939","intercept",0.292929292929293,0.111115875228049,0.881697342658266,0.111119185203886,0.881546487468978
"rs11719939","intercept",0.303030303030303,0.172471457004304,0.914735059096571,0.172087282358069,0.914939486303429
"rs11719939","intercept",0.313131313131313,0.233019506455164,0.967221303934163,0.233892929421865,0.966577143945643
"rs11719939","intercept",0.323232323232323,0.294408563942659,1.01125859585868,0.295189681601522,1.01285090228012
"rs11719939","intercept",0.333333333333333,0.3596830882376,1.0251678222077,0.357752705904485,1.02317806990767
"rs11719939","intercept",0.343434343434343,0.431077901652346,0.987082804578669,0.433391901054867,0.987744430456244
"rs11719939","intercept",0.353535353535354,0.516718973589085,0.881001688763413,0.516192012370405,0.88279688151961
"rs11719939","intercept",0.363636363636364,0.635636258156355,0.707105497433284,0.626786397181371,0.704024271176314
"rs11719939","intercept",0.373737373737374,0.759072305221437,0.441640401337284,0.763089754857728,0.443540310453666
"rs11719939","intercept",0.383838383838384,0.842301132190204,0.0853872101796146,0.851120712579752,0.0861304656874919
"rs11719939","intercept",0.393939393939394,0.846485259080389,-0.250476777671524,0.84456401833346,-0.252780738273016
"rs11719939","intercept",0.404040404040404,0.793815601606882,-0.493130178088884,0.78900355900491,-0.491105473038325
"rs11719939","intercept",0.414141414141414,0.721701666494114,-0.597736616984372,0.728365477117152,-0.599384373110561
"rs11719939","intercept",0.424242424242424,0.664900636457539,-0.561047721592446,0.656478751247476,-0.557594616438412
"rs11719939","intercept",0.434343434343434,0.615675254629704,-0.348327046647112,0.593124179458526,-0.355269119660094
"rs11719939","intercept",0.444444444444444,0.451315589500746,0.142274114612875,0.512846867909381,0.145797567325108
"rs11719939","intercept",0.454545454545455,0.216691389701077,0.652777422463451,0.184013657002516,0.663594843426404
"rs11719939","intercept",0.464646464646465,-0.00347185633481739,0.915159868265039,-0.0187517930485157,0.893802623925453
"rs11719939","intercept",0.474747474747475,-0.174436739677106,1.02293188703241,-0.163131342599583,1.03793856032661
"rs11719939","intercept",0.484848484848485,-0.294632632761368,1.10303091954714,-0.292681127098492,1.10252747365859
"rs11719939","intercept",0.494949494949495,-0.426273195465983,1.08526829965666,-0.427082245091407,1.07781505626622
"rs11719939","intercept",0.505050505050505,-0.576662815101803,0.965296260673581,-0.574600222440364,0.971677975927167
"rs11719939","intercept",0.515151515151515,-0.727821111397673,0.757083668029624,-0.72279445455042,0.754851863861356
"rs11719939","intercept",0.525252525252525,-0.841144317809798,0.448557292168582,-0.850286627024997,0.447677528756795
"rs11719939","intercept",0.535353535353535,-0.891385258721121,0.109215746590454,-0.894241582572767,0.112626252273726
"rs11719939","intercept",0.545454545454546,-0.86693988874367,-0.181908730136148,-0.860132042340802,-0.186485781722029
"rs11719939","intercept",0.555555555555556,-0.791030083411292,-0.401603923758244,-0.795679214232288,-0.399187894733873
"rs11719939","intercept",0.565656565656566,-0.691622878165647,-0.551984708693886,-0.690880815187072,-0.550754214671947
"rs11719939","intercept",0.575757575757576,-0.582940593408878,-0.669194810932938,-0.581100955161058,-0.671462253248977
"rs11719939","intercept",0.585858585858586,-0.483646494224598,-0.754912123870819,-0.485241778221996,-0.755470927545682
"rs11719939","intercept",0.595959595959596,-0.409755357853246,-0.804917858498579,-0.40533912878631,-0.801676020392137
"rs11719939","intercept",0.606060606060606,-0.358285745158433,-0.837244411376331,-0.360420029611666,-0.839207328841936
"rs11719939","intercept",0.616161616161616,-0.320743609304291,-0.87313159758432,-0.322572565908226,-0.87480994997876
"rs11719939","intercept",0.626262626262626,-0.288430001389872,-0.920032920188974,-0.286598951806821,-0.916381726282669
"rs11719939","intercept",0.636363636363636,-0.263279668332966,-0.965587302283535,-0.263789850299035,-0.967770200067496
"rs11719939","intercept",0.646464646464647,-0.249899226969765,-0.991862212847374,-0.250601023634857,-0.992633850447871
"rs11719939","intercept",0.656565656565657,-0.249686679130534,-0.984717416164908,-0.247203050047769,-0.983050260858275
"rs11719939","intercept",0.666666666666667,-0.253867203185941,-0.96328166156985,-0.253954472180292,-0.962873256920034
"rs11719939","intercept",0.676767676767677,-0.252086529143498,-0.949183531078343,-0.255243812512643,-0.951428587782862
"rs11719939","intercept",0.686868686868687,-0.237667974580098,-0.939575298798344,-0.236947622555237,-0.938978371895045
"rs11719939","intercept",0.696969696969697,-0.208573815892792,-0.931334862252746,-0.206841379248179,-0.928068031084145
"rs11719939","intercept",0.707070707070707,-0.173906443655456,-0.938855402117248,-0.175066857090336,-0.943170154965105
"rs11719939","intercept",0.717171717171717,-0.131535276232105,-0.95892072579907,-0.131798088354262,-0.958630437790547
"rs11719939","intercept",0.727272727272727,-0.0774904986212635,-0.985126856657228,-0.0772765677263717,-0.981257203535189
"rs11719939","intercept",0.737373737373737,-0.0153978964971815,-1.02177275551836,-0.0156248274736869,-1.0251362948307
"rs11719939","intercept",0.747474747474748,0.0496509364757212,-1.06756769442905,0.0498868655091449,-1.06715976741486
"rs11719939","intercept",0.757575757575758,0.114248076153503,-1.09568382479424,0.114208607980524,-1.09460780859077
"rs11719939","intercept",0.767676767676768,0.175223893792694,-1.10112616265619,0.175486143511217,-1.10124926507248
"rs11719939","intercept",0.777777777777778,0.230872027332462,-1.08403378400237,0.232002325053268,-1.08601877459843
"rs11719939","intercept",0.787878787878788,0.285148800090159,-1.03993524404844,0.283802497559478,-1.03779138807293
"rs11719939","intercept",0.797979797979798,0.341981788737742,-0.981774694936532,0.340711323291332,-0.980708260160243
"rs11719939","intercept",0.808080808080808,0.402717911981097,-0.926047770506741,0.404316734448817,-0.930065724218097
"rs11719939","intercept",0.818181818181818,0.459922169184397,-0.883649922463762,0.458842398913387,-0.880459756545612
"rs11719939","intercept",0.828282828282828,0.503777891572022,-0.865542794373958,0.503550891485135,-0.865946493201685
"rs11719939","intercept",0.838383838383838,0.52493331018359,-0.88197347393808,0.526631488909605,-0.883113237568536
"rs11719939","intercept",0.848484848484849,0.51868907988525,-0.918337264461513,0.519119760414652,-0.917262519597459
"rs11719939","intercept",0.858585858585859,0.484358225150258,-0.955775747434311,0.484252357359936,-0.956204656734857
"rs11719939","intercept",0.868686868686869,0.432464636749399,-0.984733638876112,0.432677960951325,-0.985024347650332
"rs11719939","intercept",0.878787878787879,0.376547177411091,-0.993145514850689,0.377365792123659,-0.992030112129242
"rs11719939","intercept",0.888888888888889,0.33130791777843,-0.959560091564359,0.330004826363049,-0.961065461397731
"rs11719939","intercept",0.898989898989899,0.312917929404486,-0.897521499617569,0.311796388973937,-0.896955638438533
"rs11719939","intercept",0.909090909090909,0.331955109059814,-0.828896602090962,0.331306697323943,-0.827763555333527
"rs11719939","intercept",0.919191919191919,0.379287757493302,-0.767041691221191,0.381990397334041,-0.76875460805395
"rs11719939","intercept",0.929292929292929,0.455556208830156,-0.715797306100081,0.453628723506737,-0.71535467846147
"rs11719939","intercept",0.93939393939394,0.56346617474859,-0.672165504211522,0.562493630480717,-0.671214952690204
"rs11719939","intercept",0.94949494949495,0.698305482598371,-0.613675067737077,0.699160876843666,-0.614213671092612
"rs11719939","intercept",0.95959595959596,0.851545263535003,-0.514465929860658,0.846810773036064,-0.515550845255841
"rs11719939","intercept",0.96969696969697,1.0018240701086,-0.35543046158145,1.00418055068425,-0.353302028568075
"rs11719939","intercept",0.97979797979798,1.10588351712986,-0.122278737740788,1.11278994635747,-0.124402415622005
"rs11719939","intercept",0.98989898989899,1.13178679260708,0.160225820834256,1.13116991932365,0.161573593553701
"rs11719939","intercept",1,1.11281808996622,0.314444643387929,1.10941923021762,0.314056307336733
"rs11719939","male",0,0.0384345219653043,-0.0477953572520968,0.0380105603400246,-0.0477429299883383
"rs11719939","male",0.0101010101010101,0.0286199319631557,-0.0321311298461803,0.029259385698128,-0.0323087538070234
"rs11719939","male",0.0202020202020202,0.0015326453348429,-0.00974197507877207,0.00226810799482487,-0.00957873805333368
"rs11719939","male",0.0303030303030303,-0.0221306312624839,-0.000467982172991197,-0.0228521701154956,-0.000126347568887904
"rs11719939","male",0.0404040404040404,-0.0225204250441799,0.0117504503347081,-0.0253696337856949,0.0104887043210758
"rs11719939","male",0.0505050505050505,-0.019677909850277,0.027814533488565,-0.0152518991425655,0.0294224936390552
"rs11719939","male",0.0606060606060606,-0.0197176243139958,0.037351637523701,-0.0205240510084118,0.0366104223211502
"rs11719939","male",0.0707070707070707,-0.022067049558491,0.0317892890135382,-0.0249537367856625,0.0315381621276413
"rs11719939","male",0.0808080808080808,-0.0248980199871668,0.0177388326359457,-0.0224899906255212,0.0178993325006197
"rs11719939","male",0.0909090909090909,-0.0270081553518671,0.00492821475530485,-0.0267127590007001,0.00559980752049886
"rs11719939","male",0.101010101010101,-0.0297533810291596,-0.00146585566779983,-0.0314202411260443,-0.00260599377831754
"rs11719939","male",0.111111111111111,-0.03062738946885,-0.00428132669398364,-0.0295535975773506,-0.00356326280042589
"rs11719939","male",0.121212121212121,-0.0279938550865742,-0.00778397438899995,-0.0281382162495257,-0.00770040035807506
"rs11719939","male",0.131313131313131,-0.026490321151122,-0.0139325484952737,-0.0266384639853948,-0.0143121810252064
"rs11719939","male",0.141414141414141,-0.0247928395246733,-0.0215476640658475,-0.0245662044045104,-0.0215871991314058
"rs11719939","male",0.151515151515152,-0.0202712228017479,-0.0280736551082595,-0.020563931158017,-0.0276202360771796
"rs11719939","male",0.161616161616162,-0.0131022823674527,-0.0281818680971504,-0.0130374107382299,-0.0283310817333469
"rs11719939","male",0.171717171717172,-0.00399586114626403,-0.019764649286442,-0.00372799943026449,-0.020399768142232
"rs11719939","male",0.181818181818182,0.00651332819213966,-0.0132487163051705,0.00605030129191751,-0.0123025710293025
"rs11719939","male",0.191919191919192,0.0160603216231149,-0.0104845723452395,0.0162580350681429,-0.0108329136582352
"rs11719939","male",0.202020202020202,0.0222590315816098,-0.00994361502647179,0.0225048054896751,-0.0103229105645296
"rs11719939","male",0.212121212121212,0.0246378458541824,-0.00907128078000328,0.0245062439231501,-0.00855805273530951
"rs11719939","male",0.222222222222222,0.0241841878949448,-0.00791224189066441,0.0240986014507807,-0.00825134748853414
"rs11719939","male",0.232323232323232,0.0244547082794741,-0.0131654263719252,0.0244396799110074,-0.0129998476666703
"rs11719939","male",0.242424242424242,0.0245767136244346,-0.0153108928888215,0.0246815831583031,-0.0150641131690772
"rs11719939","male",0.252525252525253,0.0227677684782047,-0.00723416934112013,0.022597389766874,-0.00818401985459704
"rs11719939","male",0.262626262626263,0.018737124157874,-0.00437304442189148,0.0188962303519811,-0.00313085423640975
"rs11719939","male",0.272727272727273,0.0115203071225477,-0.00476257835407715,0.0116329792332276,-0.00539125241627338
"rs11719939","male",0.282828282828283,0.00105484941135992,-0.00249933618776699,0.00098808916152769,-0.0026704711608322
"rs11719939","male",0.292929292929293,-0.00799727162960065,-0.000502748861328304,-0.00809113535963785,-6.40320460446972e-05
"rs11719939","male",0.303030303030303,-0.0109327002072604,-0.00152897104173461,-0.0109674691487268,-0.00197376383357851
"rs11719939","male",0.313131313131313,-0.00785627751159242,-0.000848222405276996,-0.0078402110142051,-0.0003402016018311
"rs11719939","male",0.323232323232323,-0.00100963946845367,0.000678126182536452,-0.00114695481459484,0.000131258069760912
"rs11719939","male",0.333333333333333,0.00720398619159783,0.00075803956980651,0.00743671766305629,0.0011749469257527
"rs11719939","male",0.343434343434343,0.0147320663753301,-0.000663030608250352,0.0145793038431991,-0.00061199900433499
"rs11719939","male",0.353535353535354,0.019124770279911,-0.00317905157754239,0.0190832914984903,-0.00395547161822048
"rs11719939","male",0.363636363636364,0.0171869908615484,-0.00585816939647834,0.0175420224331539,-0.0047421783621798
"rs11719939","male",0.373737373737374,0.0100170866465875,-0.00418338708491424,0.00998763281710988,-0.00470440567383363
"rs11719939","male",0.383838383838384,0.00104007312532946,0.00311582143034607,0.000609492738381648,0.00256533531438695
"rs11719939","male",0.393939393939394,-0.00397257522944583,0.00409804820640496,-0.00376041331323911,0.00493071616007218
"rs11719939","male",0.404040404040404,-0.00684426395286953,-0.00351403617308075,-0.0066303772567785,-0.00335533442528768
"rs11719939","male",0.414141414141414,-0.0104760111308731,-0.0173846650057552,-0.0107898839228452,-0.0184476930948552
"rs11719939","male",0.424242424242424,-0.0133523573154891,-0.0305572199470826,-0.0131306203583828,-0.0300951547028541
"rs11719939","male",0.434343434343434,-0.0124708570171288,-0.032506584631742,-0.0124767471336676,-0.031378765623767
"rs11719939","male",0.444444444444444,-0.00469249835999599,-0.0116910596300838,-0.00482868320698113,-0.0137390661800348
"rs11719939","male",0.454545454545455,0.00792499620433135,0.0112981100912457,0.00730019381862202,0.0128726504210239
"rs11719939","male",0.464646464646465,0.0214457292924186,0.0148234133730017,0.0225434188027107,0.0142441723339574
"rs11719939","male",0.474747474747475,0.0300007047789254,0.00760850379208058,0.0295376737169846,0.00747032176634275
"rs11719939","male",0.484848484848485,0.0289308451234685,0.00356034182244329,0.0287712879250891,0.00423256505580356
"rs11719939","male",0.494949494949495,0.0207362625387916,0.00522971846399649,0.0214814632312133,0.00439128704522925
"rs11719939","male",0.505050505050505,0.0111559291936497,0.0058475111249861,0.0103064117032079,0.00595714747267998
"rs11719939","male",0.515151515151515,0.00532998076203902,0.000977070443585359,0.00574923645894612,0.00218990919953523
