"Gene","Basis","basis_index","term","estimate","std_error","statistic","p_value"
"PDGFRA","Basis1",1,"(Intercept)",-0.60745451334907,0.185384911368282,-3.27672035909284,0.0018062246506674
"PDGFRA","Basis1",1,"Exposure",-0.00818338573357594,0.152100901744349,-0.0538023485707571,0.957284119537804
"PDGFRA","Basis1",1,"Age",-0.0047861724676742,0.00260814178528383,-1.83508906405307,0.0718054702538165
"PDGFRA","Basis1",1,"Gender",0.233590352583712,0.0768948112230955,3.03779083228379,0.00361593558553323
"PDGFRA","Basis1",1,"Classical",-0.0683877600157423,0.0866956535358932,-0.788825704940661,0.433540810959073
"PDGFRA","Basis1",1,"Mesenchymal",-0.211628062976014,0.105209741780587,-2.01148733372391,0.0490958458722987
"PDGFRA","Basis1",1,"Neural",-0.301492328226982,0.115255403392751,-2.61586285199661,0.0114180899715684
"PDGFRA","Basis1",1,"Proneural",-0.147445365881402,0.158148681726012,-0.932321182018111,0.355172907335372
"PDGFRA","Basis2",2,"(Intercept)",-0.0474526290256735,0.255058564296498,-0.186046013222717,0.85308097073098
"PDGFRA","Basis2",2,"Exposure",0.0132683388732557,0.209265346034812,0.0634043769055222,0.949670282333261
"PDGFRA","Basis2",2,"Age",0.00913702803112341,0.00358836592647322,2.54629216148633,0.0136650369906678
"PDGFRA","Basis2",2,"Gender",-0.262995388236133,0.105794371330744,-2.48591096981836,0.0159325118105386
"PDGFRA","Basis2",2,"Classical",0.101263218399162,0.119278687560949,0.84896321773677,0.399516393818087
"PDGFRA","Basis2",2,"Mesenchymal",0.358588796660467,0.144750969701372,2.47728079058988,0.0162829869057849
"PDGFRA","Basis2",2,"Neural",0.412482088723577,0.158572116251519,2.60122711655886,0.0118607349509954
"PDGFRA","Basis2",2,"Proneural",0.296444359421666,0.217586077576117,1.36242338077887,0.178518911020631
"PDGFRA","Basis3",3,"(Intercept)",-0.0718798723555653,0.275134330428175,-0.261253738287414,0.794855281628172
"PDGFRA","Basis3",3,"Exposure",-0.0605906485780468,0.225736708829654,-0.268412917385846,0.789367820585014
"PDGFRA","Basis3",3,"Age",-0.00957172993474787,0.00387080770737735,-2.47279913091657,0.0164677197941738
"PDGFRA","Basis3",3,"Gender",0.262498855507227,0.11412149048764,2.30017023424398,0.0251873395137124
"PDGFRA","Basis3",3,"Classical",-0.097772097470646,0.128667162880615,-0.759883837349899,0.450511309363348
"PDGFRA","Basis3",3,"Mesenchymal",-0.397932566886432,0.156144378987877,-2.54849114304222,0.0135882761395455
"PDGFRA","Basis3",3,"Neural",-0.476808610830613,0.171053393755967,-2.78748407360366,0.00724082987204494
"PDGFRA","Basis3",3,"Proneural",-0.288720540182815,0.234712368626078,-1.23010364503959,0.223800906196495
"PDGFRA","Basis4",4,"(Intercept)",0.255873951620178,0.300107040692356,0.852608959222912,0.397508104278288
"PDGFRA","Basis4",4,"Exposure",0.119068959315781,0.246225818337798,0.483576255810956,0.630572176882159
"PDGFRA","Basis4",4,"Age",0.0080867504720151,0.00422214357743857,1.91531868201437,0.0605638334768305
"PDGFRA","Basis4",4,"Gender",-0.214305335705105,0.124479786787593,-1.72160750942469,0.0906609687816134
"PDGFRA","Basis4",4,"Classical",0.0435881440464486,0.140345704682837,0.310576972376548,0.757275268656615
"PDGFRA","Basis4",4,"Mesenchymal",0.29380799816109,0.170316904567569,1.72506656874174,0.0900309487289262
"PDGFRA","Basis4",4,"Neural",0.472532872441402,0.186579143797137,2.53261357526206,0.0141514174901906
"PDGFRA","Basis4",4,"Proneural",0.212069958221005,0.256016158552973,0.828345989642388,0.410991103815555
"PDGFRA","Basis5",5,"(Intercept)",-0.637721809947424,0.247604956757953,-2.57556156507331,0.0126748497970229
"PDGFRA","Basis5",5,"Exposure",-0.132194323951328,0.203149959299756,-0.650722867023911,0.517886533138082
"PDGFRA","Basis5",5,"Age",-0.00405125127215464,0.00348350267126597,-1.16298210579019,0.249768652320441
"PDGFRA","Basis5",5,"Gender",0.197575443280499,0.102702729511692,1.92376039293101,0.0594731166609364
"PDGFRA","Basis5",5,"Classical",0.022614543704084,0.115792991923776,0.195301488702966,0.845863824760138
"PDGFRA","Basis5",5,"Mesenchymal",-0.134992728379855,0.140520894455894,-0.960659472760652,0.340853097826038
"PDGFRA","Basis5",5,"Neural",-0.273992197331072,0.153938143954391,-1.77988502584681,0.0805207134128684
"PDGFRA","Basis5",5,"Proneural",-0.0683574397485326,0.211227533088199,-0.323619931308811,0.74743129955034
"PDGFRA","Basis6",6,"(Intercept)",0.710552660482152,0.168923253069545,4.20636382244913,9.45767683903342e-05
"PDGFRA","Basis6",6,"Exposure",0.0359435939522648,0.138594769810714,0.259343076231194,0.796321567402324
"PDGFRA","Basis6",6,"Age",0.00209328576971841,0.00237654613627922,0.880810070447744,0.382185327902586
"PDGFRA","Basis6",6,"Gender",-0.188445805857076,0.0700667684338642,-2.68951758542924,0.00941070946990877
"PDGFRA","Basis6",6,"Classical",0.0120121950330631,0.078997323537189,0.152058253307889,0.879687503967187
"PDGFRA","Basis6",6,"Mesenchymal",0.0758179884094004,0.0958674128601399,0.790862986153705,0.432360687545414
"PDGFRA","Basis6",6,"Neural",0.179856683805204,0.105021047998177,1.712577499782,0.092322838962789
"PDGFRA","Basis6",6,"Proneural",0.0650753282757293,0.144105523953601,0.451581080935401,0.653314918834017
"PDGFRA","Basis7",7,"(Intercept)",-0.687760702721012,0.0906676545721689,-7.58551333401455,3.72886759474593e-10
"PDGFRA","Basis7",7,"Exposure",-0.0371420976875869,0.0743891825806463,-0.499294338223447,0.619528011950828
"PDGFRA","Basis7",7,"Age",-0.00039458003728906,0.00127558438665798,-0.309332758707446,0.758216464890505
"PDGFRA","Basis7",7,"Gender",0.118074470262374,0.0376075492385548,3.13964809334945,0.00269945985248754
"PDGFRA","Basis7",7,"Classical",-0.0223011150710041,0.0424009241619741,-0.525958231141672,0.600994012715185
"PDGFRA","Basis7",7,"Mesenchymal",-0.0656654217617582,0.0514557547050802,-1.27615311714153,0.207168913978331
