"grid","weight","RawBasis1","RawBasis2","RawBasis3","RawBasis4","RawBasis5","RawBasis6","RawBasis7","RawBasis8","RawBasis9","Basis1","Basis2","Basis3","Basis4","Basis5","Basis6","Basis7","Basis8","Basis9"
0.462365591397849,0.000977517106549365,0,0,0.0019189240598391,0.299307397088606,0.621434885256174,0.0773387935953811,0,0,0,0,0,-0.0105306983150499,1.37395007486859,-1.72702759695343,-0.952682759233582,-0.626478219904378,-0.385530817379823,-0.190058074476308
0.463343108504399,0.000977517106549365,0,0,0.00177324769018805,0.295504696577071,0.623612212748901,0.0791098429838401,0,0,0,0,0,-0.00973125349462512,1.3570432158718,-1.74872575669458,-0.958556087468677,-0.629303117782908,-0.387020759777316,-0.190754678382057
0.464320625610948,0.000977517106549365,0,0,0.00163513717734847,0.291713697924071,0.625743438954123,0.080907725944457,0,0,0,0,0,-0.00897332868911071,1.34015615825852,-1.77020458396732,-0.964166339731026,-0.631929993819498,-0.388382832954058,-0.191387328587076
0.465298142717498,0.000977517106549365,0,0,0.00150439076513872,0.287935006398151,0.627827958603297,0.0827326442334136,0,0,0,0,0,-0.00825581669810909,1.32329261150482,-1.79145888135761,-0.969509395766889,-0.634355912606408,-0.389615176151074,-0.191955099482795
0.466275659824047,0.000977517106549365,0,0,0.00138080669737716,0.284169227267856,0.629865166427876,0.0845847996068915,0,0,0,0,0,-0.00757761032122265,1.3064562850868,-1.81248345145141,-0.974581135322524,-0.636577938735898,-0.390715928609387,-0.192457065460643
0.467253176930596,0.000977517106549365,0,0,0.00126418321788214,0.28041696580173,0.631854457159315,0.0864643938210723,0,0,0,0,0,-0.00693760235805377,1.28965088848053,-1.8332730968347,-0.979377438144193,-0.638593136800232,-0.391683229570024,-0.192892300912052
0.468230694037146,0.000977517106549365,0,0,0.00115431857047205,0.27667882726832,0.63379522552907,0.0883716286321377,0,0,0,0,0,-0.00633468560820486,1.2728801311621,-1.85382262009345,-0.983894183978152,-0.640398571391667,-0.392515218274007,-0.193259880228452
0.469208211143695,0.000977517106549365,0,0,0.00105101099896521,0.272955416936169,0.635686866268597,0.0903067057962694,0,0,0,0,0,-0.00576775287127826,1.25614772260759,-1.87412682381362,-0.988127252570663,-0.641991307102468,-0.393210033962362,-0.193558877801274
0.470185728250244,0.000977517106549365,0,0,0.000954058747180024,0.269247340073822,0.637528774109349,0.0922698270696488,0,0,0,0,0,-0.00523569694687643,1.23945737229309,-1.89418051058118,-0.992072523667982,-0.643368408524893,-0.393765815876112,-0.193788368021948
0.471163245356794,0.000977517106549365,0,0,0.000863260058934828,0.265555201949825,0.639320343782782,0.0942611942084577,0,0,0,0,0,-0.00473741063460172,1.22281278969468,-1.91397848298209,-0.995725877016368,-0.644526940251203,-0.394180703256283,-0.193947425281904
0.472140762463343,0.000977517106549365,0,0,0.000778413178047987,0.261879607832723,0.641060970020351,0.0962810089688778,0,0,0,0,0,-0.00427178673405654,1.20621768428844,-1.93351554360233,-0.999083192362084,-0.645463966873661,-0.3944528353439,-0.194035123972573
0.473118279569892,0.000977517106549365,0,0,0.000699316348337863,0.25822116299106,0.642750047553512,0.0983294731070906,0,0,0,0,0,-0.00383771804484325,1.18967576555046,-1.95278649502786,-1.00214034945139,-0.646176552984526,-0.394580351379985,-0.194050538485385
0.474095796676442,0.000977517106549365,0,0,0.000625767813622816,0.254580472693381,0.644386971113718,0.100406788379278,0,0,0,0,0,-0.00343409736656426,1.17319074295682,-1.97178613984465,-1.00489322803053,-0.64666176317606,-0.394561390605564,-0.193992743211771
0.475073313782991,0.000977517106549365,0,0,0.000557565817721207,0.250958142208231,0.645971135432427,0.102513156541621,0,0,0,0,0,-0.00305981749882195,1.1567663259836,-1.99050928063866,-1.00733770784579,-0.646916662040523,-0.394394092261662,-0.193860812543162
0.476050830889541,0.000977517106549365,0,0,0.000494508604451397,0.247354776804156,0.647501935241091,0.104648779350302,0,0,0,0,0,-0.00271377124121871,1.14040622410688,-2.00895071999587,-1.0094696686434,-0.646938314170177,-0.394076595589303,-0.193653820870987
0.47702834799609,0.000977517106549365,0,0,0.000436394417631747,0.243770981749699,0.648978765271167,0.106813858561502,0,0,0,0,0,-0.00239485139335694,1.12411414680276,-2.02710526050224,-1.01128499016964,-0.646723784157282,-0.393607039829512,-0.193370842586678
0.478005865102639,0.000977517106549365,0,0,0.000383021501080618,0.240207362313406,0.65040102025411,0.109008595931403,0,0,0,0,0,-0.00210195075483902,1.10789380354731,-2.04496770474374,-1.01277955217076,-0.646270136594099,-0.392983564223312,-0.193010952081664
0.478983382209189,0.000977517106549365,0,0,0.000334188098616369,0.236664523763822,0.651768094921374,0.111233193216187,0,0,0,0,0,-0.00183396212526733,1.09174890381662,-2.06253285530633,-1.01394923439302,-0.64557443607289,-0.392204308011728,-0.192573223747377
0.479960899315738,0.000977517106549365,0,0,0.000289692454057364,0.233143071369492,0.653079384004415,0.113487852172035,0,0,0,0,0,-0.00158977830424428,1.07568315708678,-2.07979551477599,-1.01478991658269,-0.644633747185914,-0.391267410435785,-0.192056731975246
0.480938416422287,0.000977517106549365,0,0,0.000249332811221961,0.229643610398961,0.654334282234688,0.115772774555129,0,0,0,0,0,-0.00136829209137224,1.05970027283385,-2.09675048573867,-1.01529747848601,-0.643445134525434,-0.390171010736508,-0.191460551156702
0.481915933528837,0.000977517106549365,0,0,0.000212907413928522,0.226166746120773,0.655532184343648,0.118088162121651,0,0,0,0,0,-0.00116839628625361,1.04380396053394,-2.11339257078036,-1.01546779984925,-0.64200566268371,-0.38891324815492,-0.190783755683177
0.482893450635386,0.000977517106549365,0,0,0.000180214505995407,0.222713083803473,0.65667248506275,0.120434216627781,0,0,0,0,0,-0.000988983688490785,1.02799792966311,-2.12971657248701,-1.01529676041866,-0.640312396253002,-0.387492261932047,-0.190025419946099
0.483870967741935,0.000977517106549365,0,0,0.000151052331240978,0.219283228715607,0.657754579123449,0.122811139829703,0,0,0,0,0,-0.000828947097686142,1.01228588969747,-2.1457172934446,-1.01478023994052,-0.638362399825572,-0.385906191308912,-0.189184618336899
0.484848484848485,0.000977517106549365,0,0,0.000125219133483596,0.21587778612572,0.6587778612572,0.125219133483596,0,0,0,0,0,-0.000687179313442075,0.996671550113079,-2.16138953623908,-1.01391411816107,-0.636152737993681,-0.384153175526541,-0.188260425247009
0.485826001955034,0.000977517106549365,0,0,0.000102513156541621,0.212497361302356,0.659741726195459,0.127658399345644,0,0,0,0,0,-0.000562573135360974,0.981158620386034,-2.17672810345644,-1.01269427482657,-0.63368047534959,-0.382231353825957,-0.187251915067858
0.486803519061584,0.000977517106549365,0,0,8.27326442334134e-05,0.209142559514059,0.660645568669679,0.130129139172028,0,0,0,0,0,-0.000454021363045227,0.965750809992415,-2.19172779768263,-1.01111658968329,-0.630942676485559,-0.380138865448186,-0.186158162190877
0.487781036168133,0.000977517106549365,0,0,6.5675840377335e-05,0.205813986029376,0.661488783411318,0.132631554718929,0,0,0,0,0,-0.000360416796097225,0.950451828408305,-2.20638342150362,-1.00917694247748,-0.627936405993849,-0.377873849634251,-0.184978241007497
0.488758553274682,0.000977517106549365,0,0,5.11409887917462e-05,0.202512246116851,0.662270765151828,0.135165847742529,0,0,0,0,0,-0.000280652234119356,0.935265385109789,-2.22068977750538,-1.0068712129554,-0.624658728466722,-0.375434445625178,-0.183711225909147
0.489736070381232,0.000977517106549365,0,0,3.8926333295008e-05,0.199237945045029,0.662990908622667,0.137732219999009,0,0,0,0,0,-0.00021362047671401,0.92019518957295,-2.23464166827388,-1.00419528086331,-0.621106708496438,-0.372818792661991,-0.182356191287259
0.490713587487781,0.000977517106549365,0,0,2.8830117705481e-05,0.195991688082455,0.663648608555288,0.140330873244552,0,0,0,0,0,-0.000158214323483575,0.905244951273872,-2.24823389639509,-1.00114502594748,-0.617277410675259,-0.370025029985713,-0.180912211533262
0.49169110459433,0.000977517106549365,0,0,2.06505858415262e-05,0.192774080497673,0.664243259681146,0.142962009235339,0,0,0,0,0,-0.000113326574030443,0.890418379688637,-2.26146126445497,-0.99771632795415,-0.613167899595445,-0.367051296837371,-0.179378361038588
0.49266862170088,0.000977517106549365,0,0,1.41859815215044e-05,0.189585727559229,0.664774256731698,0.145625829727551,0,0,0,0,0,-7.78500279570006e-05,0.87571918429333,-2.27431857503949,-0.993905066629591,-0.608775239849257,-0.363895732457987,-0.177753714194667
