"Gene","Basis","basis_index","term","estimate","std_error","statistic","p_value"
"MDM4","Basis1",1,"(Intercept)",0.0883675956372535,0.355041855077828,0.248893459667967,0.804353778845181
"MDM4","Basis1",1,"Exposure",0.0072551779305677,0.291523857454159,0.0248870812630096,0.980233504133612
"MDM4","Basis1",1,"Age",0.0111914828707274,0.00493828408862146,2.26626955231561,0.0273183384170443
"MDM4","Basis1",1,"Gender",-0.271970597235351,0.148174824561524,-1.83547102579781,0.0717480475880399
"MDM4","Basis1",1,"Classical",0.0597645934574199,0.169491597540948,0.352610951365782,0.725703837774244
"MDM4","Basis1",1,"Mesenchymal",0.401574569177899,0.203240579770097,1.97585821508753,0.0531057307094897
"MDM4","Basis1",1,"Neural",0.559354804840771,0.220985924219077,2.53117843056034,0.0142033468705356
"MDM4","Basis1",1,"Proneural",0.36977268899891,0.255804110351435,1.44553067771624,0.153882188657234
"MDM4","Basis2",2,"(Intercept)",-0.942349813646959,0.436844154742503,-2.15717619983361,0.0352983245233052
"MDM4","Basis2",2,"Exposure",0.180535688218239,0.358691493060501,0.503317451656954,0.616715188713811
"MDM4","Basis2",2,"Age",-0.0128316184890609,0.00607607387049987,-2.11182726914498,0.0391757906888935
"MDM4","Basis2",2,"Gender",0.515261481661923,0.182314578024916,2.82622205664489,0.00651796906748646
"MDM4","Basis2",2,"Classical",-0.144419370501379,0.208542774900445,-0.692516777770519,0.491474703640308
"MDM4","Basis2",2,"Mesenchymal",-0.519695847515047,0.250067585016369,-2.07822156350663,0.0422840130617239
"MDM4","Basis2",2,"Neural",-0.693464175580342,0.271901489626659,-2.55042433394727,0.0135211166768481
"MDM4","Basis2",2,"Proneural",-0.440547744692656,0.314741850201394,-1.39971136476056,0.167115288971544
"MDM4","Basis3",3,"(Intercept)",0.843191920457187,0.158479226066061,5.32052018039075,1.87965772443567e-06
"MDM4","Basis3",3,"Exposure",-0.205181637469781,0.13012684180292,-1.57678181247595,0.120478652032013
"MDM4","Basis3",3,"Age",-0.00310183106867669,0.00220429064704926,-1.40717880050388,0.164900606080938
"MDM4","Basis3",3,"Gender",-0.0504961434793878,0.0661404597320987,-0.763468286793317,0.448388770255642
"MDM4","Basis3",3,"Classical",-0.0527892796708452,0.0756555792474148,-0.697757920776861,0.488215717369091
"MDM4","Basis3",3,"Mesenchymal",-0.134167833946148,0.0907200357550013,-1.47892174897817,0.144764628159382
"MDM4","Basis3",3,"Neural",-0.0726715426168395,0.098640984832776,-0.736727666902739,0.464363335216742
"MDM4","Basis3",3,"Proneural",-0.0729841136277978,0.114182699457015,-0.639187144592541,0.525307243976919
