"Gene","term","estimate","hazard_ratio","std_error","statistic","p_value"
"MDM4","Exposure",-0.219861442896737,0.8026300003462,0.613774159531411,-0.358212282942298,0.720184455875907
"MDM4","Age",0.0288951780669349,1.02931669385447,0.012591291538714,2.2948541837898,0.0217414822239763
"MDM4","Gender",-0.0333007233561694,0.967247641891235,0.310227618965459,-0.107342871235063,0.914516974672925
"MDM4","Classical",0.485516746109206,1.62501451184699,0.371507179498057,1.30688388516525,0.191252149873458
"MDM4","Mesenchymal",0.736111473252332,2.08780123860916,0.482652919010408,1.52513627134296,0.127225111942496
"MDM4","Neural",0.973748377368198,2.64785102583975,0.51640083501299,1.88564446713899,0.059342880919229
"MDM4","Proneural",0.746376975879493,2.10934395191755,0.604797692052919,1.23409362450772,0.217168018959551
"MDM4","Basis1",-0.129714498161819,0.878346164570943,0.624415689009138,-0.207737410262158,0.835434005660966
"MDM4","Basis2",0.322115153328844,1.38004368343181,0.529039143114614,0.608868280393119,0.54261175053266
"MDM4","Basis3",-0.398670194745242,0.671212034108993,0.611938550280931,-0.651487301400147,0.51473197171397
