"replicate","direct_effect","indirect_effect","total_effect","status","message"
1,-1.45824770566706,0.138481819552674,-1.31976588611439,"ok",NA
2,0.0611687577891895,-0.0114248261337559,0.0497439316554336,"ok",NA
3,1.27333789132792,0.0361693563482212,1.30950724767615,"ok",NA
4,0.590022875004113,-0.593464162238484,-0.0034412872343712,"ok",NA
5,2.81737464011078,0.0222132985587415,2.83958793866952,"ok",NA
6,0.438480905512592,-0.151909682485242,0.28657122302735,"ok",NA
7,0.10320983742164,-0.111485764152496,-0.00827592673085599,"ok",NA
8,0.546318321482407,-0.276051295589564,0.270267025892843,"ok",NA
9,1.27724853113123,-0.25434664488013,1.0229018862511,"ok",NA
10,0.160718356890581,-0.328135413276459,-0.167417056385878,"ok",NA
11,-1.81304363411675,0.424892615116769,-1.38815101899998,"ok",NA
12,0.431539931184914,-0.74427919520068,-0.312739264015767,"ok",NA
13,1.33720684237172,0.122342497576333,1.45954933994806,"ok",NA
14,0.0248127425438514,-0.0662883273130982,-0.0414755847692468,"ok",NA
15,-0.477688157219354,0.0544999018048481,-0.423188255414506,"ok",NA
16,-0.237669148393365,0.124646521902703,-0.113022626490662,"ok",NA
17,1.69581668517331,-0.204389343207448,1.49142734196587,"ok",NA
18,6.50518484179483,-0.485260747206796,6.01992409458803,"ok",NA
19,0.0754383617310457,-0.75162550498343,-0.676187143252384,"ok",NA
20,0.995720344414515,-0.0687578692285004,0.926962475186014,"ok",NA
21,2.12891489205509,-0.0738054963055906,2.0551093957495,"ok",NA
22,1.0992822898521,-0.349303879383364,0.749978410468733,"ok",NA
23,4.39943080911213,0.075308596016449,4.47473940512858,"ok",NA
24,-1.29860844672786,0.56253248589863,-0.736075960829227,"ok",NA
25,-1.98439622608506,0.0778507494209199,-1.90654547666414,"ok",NA
26,0.661452316121826,0.201608528901989,0.863060845023815,"ok",NA
27,0.84656735406872,-0.226609256744737,0.619958097323983,"ok",NA
28,-1.14233621420627,-0.282787532047751,-1.42512374625402,"ok",NA
29,-0.846922698169895,0.1220749809645,-0.724847717205395,"ok",NA
30,-0.252768782132754,0.0664497391564357,-0.186319042976318,"ok",NA
31,0.00584713780425509,-0.398459909192969,-0.392612771388714,"ok",NA
32,2.85868609291626,-0.742747695262004,2.11593839765425,"ok",NA
33,-0.773156700853065,0.288926521140072,-0.484230179712992,"ok",NA
34,-2.01864547725101,0.207754537376813,-1.8108909398742,"ok",NA
35,-0.199943130802619,1.28640325666456,1.08646012586194,"ok",NA
36,1.71402914114777,-0.107598414774242,1.60643072637353,"ok",NA
