"Gene","direct_effect","direct_effect_hr","direct_bootstrap_se","direct_ci_low","direct_ci_high","direct_p_value","indirect_effect","indirect_effect_hr","indirect_bootstrap_se","indirect_ci_low","indirect_ci_high","indirect_p_value","total_effect","total_effect_hr","total_bootstrap_se","total_ci_low","total_ci_high","total_p_value","bootstrap_attempted","bootstrap_failed","bootstrap_valid"
"PIK3CA",1.29738884981215,3.65972808088147,1.30986328167821,-0.425327707034253,4.27690850287567,0.121212121212121,-0.0606329874710336,0.941168597063899,0.51473613524965,-0.94580070370593,0.883040275640133,0.909090909090909,1.23675586234111,3.44442114351857,1.22979454307157,-0.14569045219098,4.41579884754256,0.0808080808080808,100,1,99
