"Gene","term","estimate","hazard_ratio","std_error","statistic","p_value"
"EGFR","Exposure",0.0114412166393471,1.011506917686,0.485165476915829,0.023582091438324,0.981185957141436
"EGFR","Age",0.0347706788550225,1.03538224653084,0.0127685633183258,2.72314731016908,0.00646632177070601
"EGFR","Gender",0.00786944893203664,1.00790049442883,0.340635855728709,0.0231022330729155,0.981568724428061
"EGFR","Classical",0.598949250664646,1.82020521579699,0.429535022823731,1.39441307190086,0.163192902956407
"EGFR","Mesenchymal",0.638634449656096,1.89389290659368,0.587900431672459,1.08629695650896,0.277347633107485
"EGFR","Neural",1.04675474164305,2.84839233359077,0.544511609306268,1.9223735981987,0.0545587652290633
"EGFR","Proneural",0.861871187732632,2.36758675070645,0.67299514031709,1.2806499424744,0.200316649552136
"EGFR","Basis1",-2.90305930613671,0.0548551444101453,1.71804343503008,-1.68974732940083,0.0910763042848241
"EGFR","Basis2",-4.6959237277936,0.00913242759327213,1.88803680219232,-2.48719925498319,0.0128753263491061
"EGFR","Basis3",-5.29586147975845,0.005012294524749,1.73382977302798,-3.05442988818314,0.00225488713302592
"EGFR","Basis4",-5.92313311213776,0.00267680030942193,1.79990452180445,-3.29080406231751,0.00099901471031882
"EGFR","Basis5",-4.46887647776138,0.0114601843921289,1.59179553165823,-2.8074437884029,0.00499363941725787
"EGFR","Basis6",-0.770195934237063,0.462922357085946,2.24963990830557,-0.342364096313163,0.732076904673811
"EGFR","Basis7",1.6833518784634,5.38357083758063,2.79085973325264,0.603166063276679,0.546398221532992
