"replicate","direct_effect","indirect_effect","total_effect","status","message"
1,0.415655414113548,0.18808184456698,0.603737258680527,"ok",NA
2,0.753736363930906,-0.337144580360395,0.41659178357051,"ok",NA
3,-1.37465972312668,0.652828302928474,-0.721831420198208,"ok",NA
4,-0.293148895657644,0.436745261913124,0.14359636625548,"ok",NA
5,0.480006623508608,0.357990842400647,0.837997465909255,"ok",NA
6,-0.561519782787758,-0.000114747889416164,-0.561634530677174,"ok",NA
7,0.4100713484543,-0.629267508291707,-0.219196159837407,"ok",NA
8,-0.10520648182369,0.275148138314637,0.169941656490947,"ok",NA
9,0.233967261208393,0.366366319660505,0.600333580868899,"ok",NA
10,-0.528323142974228,0.639650850264058,0.11132770728983,"ok",NA
11,0.636061737204583,-0.69593183781186,-0.059870100607277,"ok",NA
12,-0.603912649741765,0.904084290297199,0.300171640555434,"ok",NA
13,-0.484437579317956,-0.126138173459326,-0.610575752777281,"ok",NA
14,-0.41756677531183,0.467476559072463,0.0499097837606334,"ok",NA
15,0.39307118620693,0.258257919961425,0.651329106168355,"ok",NA
16,-0.168871476288911,0.53998544249679,0.371113966207879,"ok",NA
17,1.12905122472313,0.335474839151253,1.46452606387439,"ok",NA
18,-1.59122975688236,0.464993735786022,-1.12623602109634,"ok",NA
19,-0.0955222594612187,0.00948046858811527,-0.0860417908731034,"ok",NA
20,-0.00892915840696787,0.35188270607478,0.342953547667812,"ok",NA
21,0.405493493789734,0.256210653598684,0.661704147388418,"ok",NA
22,-0.266373329356026,0.0252729705622041,-0.241100358793822,"ok",NA
23,0.974504798450174,-0.281540282897065,0.692964515553109,"ok",NA
24,0.56556525960146,0.0201615928430005,0.58572685244446,"ok",NA
25,-0.184767617493834,-0.222829760899257,-0.407597378393092,"ok",NA
26,-0.310745228132725,-0.20755126091149,-0.518296489044214,"ok",NA
27,1.23548530373368,-0.419997905477536,0.815487398256143,"ok",NA
28,-1.56189397927721,0.662748062913343,-0.899145916363863,"ok",NA
29,-0.155848669948014,0.331436154822186,0.175587484874173,"ok",NA
30,-0.293315381461937,-0.033803945435779,-0.327119326897716,"ok",NA
31,-2.1498999666513,-0.196122077915842,-2.34602204456714,"ok",NA
32,-0.968075433689221,0.455706561689504,-0.512368871999718,"ok",NA
33,0.570124051792333,-0.465150863387453,0.104973188404881,"ok",NA
34,0.723095650539649,0.0396399092196165,0.762735559759266,"ok",NA
35,-1.18678759917455,0.105190498089391,-1.08159710108516,"ok",NA
36,-0.352930001085588,-0.168868925165784,-0.521798926251372,"ok",NA
37,0.287438549599591,0.172000089421319,0.45943863902091,"ok",NA
38,0.42489420904688,0.153958157967846,0.578852367014726,"ok",NA
39,0.680968789085937,-0.771901236776565,-0.0909324476906279,"ok",NA
40,-0.17652222829584,0.7297088918876,0.55318666359176,"ok",NA
41,-0.245772385373932,-0.177314459983335,-0.423086845357267,"ok",NA
42,-1.23970986977144,1.90512961964632,0.665419749874884,"ok",NA
43,-0.381400929322524,0.968407676554148,0.587006747231624,"ok",NA
44,-0.507875331949827,-0.669826792360048,-1.17770212430988,"ok",NA
45,-0.362239963556819,0.830676715212859,0.46843675165604,"ok",NA
46,-0.737005397218366,0.515451292266097,-0.221554104952269,"ok",NA
47,0.00975924522423721,0.236118850794625,0.245878096018862,"ok",NA
48,-0.0382948883327801,0.359576311458303,0.321281423125523,"ok",NA
49,-0.420931446294045,0.0218613668655015,-0.399070079428544,"ok",NA
50,0.19838209634349,0.098647516541942,0.297029612885432,"ok",NA
51,-0.566684607621799,0.89588952653921,0.329204918917411,"ok",NA
52,-1.56883673685732,1.17534049956242,-0.393496237294896,"ok",NA
53,-0.0316561592159349,0.136243618671766,0.104587459455831,"ok",NA
54,1.00853489696444,0.0952654866115498,1.10380038357599,"ok",NA
55,-0.741577297259417,0.319778486080703,-0.421798811178714,"ok",NA
56,0.0365514091877602,0.165056737712607,0.201608146900367,"ok",NA
57,1.36482013181494,-0.108069141426244,1.2567509903887,"ok",NA
58,-0.294677736561293,0.322497441115612,0.0278197045543183,"ok",NA
59,-0.185058699521467,0.443513234700885,0.258454535179418,"ok",NA
60,-0.419984260280786,0.324301945676838,-0.0956823146039478,"ok",NA
61,-0.0697182662350733,-0.216727301946477,-0.286445568181551,"ok",NA
62,0.429879749009561,-0.449840391145543,-0.0199606421359821,"ok",NA
63,-0.383363383529617,0.798612716788862,0.415249333259245,"ok",NA
64,0.885716075934252,0.611294386886286,1.49701046282054,"ok",NA
65,1.15239143979035,-0.0267310066215645,1.12566043316878,"ok",NA
66,-0.673511330873149,-0.302244699362025,-0.975756030235174,"ok",NA
67,1.67596268550095,-0.414029211059885,1.26193347444107,"ok",NA
68,-0.456044124373411,0.474298367427934,0.0182542430545226,"ok",NA
69,-0.361707050457444,0.19056898649418,-0.171138063963264,"ok",NA
70,0.549440385380198,0.0905738503416672,0.640014235721865,"ok",NA
71,-0.83303567215723,-0.0784941984737092,-0.91152987063094,"ok",NA
72,-0.271998245466318,0.72392990138885,0.451931655922532,"ok",NA
73,0.450832996006953,0.590560848034202,1.04139384404116,"ok",NA
74,-1.21359570412263,-0.149264373775628,-1.36286007789826,"ok",NA
75,-0.437720623152357,-0.0978735530757026,-0.53559417622806,"ok",NA
76,-1.45617163210221,-0.0163876862444829,-1.47255931834669,"ok",NA
77,0.0235324407230048,0.223038588444411,0.246571029167416,"ok",NA
78,-0.00033417191974839,1.2633522311185,1.26301805919875,"ok",NA
79,-0.481970557003967,0.513204014329283,0.031233457325316,"ok",NA
80,-0.375831836428493,0.550092412928269,0.174260576499775,"ok",NA
81,1.08613223782073,0.0767916209777992,1.16292385879853,"ok",NA
82,-0.193513578657034,0.202595109989893,0.00908153133285902,"ok",NA
83,0.926960247295692,-0.533165175533817,0.393795071761875,"ok",NA
84,-0.196017116553903,0.305830192058759,0.109813075504856,"ok",NA
85,-0.631947067689024,0.140808057599332,-0.491139010089691,"ok",NA
86,-0.181604328565227,0.548492126018366,0.366887797453139,"ok",NA
87,1.09151503221732,-0.553469348388742,0.538045683828583,"ok",NA
88,0.0419983231268312,0.384429903732302,0.426428226859133,"ok",NA
89,1.00503170438767,-0.477308474453233,0.527723229934438,"ok",NA
90,-0.115381168436012,0.849906697293681,0.734525528857669,"ok",NA
91,0.378106032182672,0.550556613224554,0.928662645407226,"ok",NA
92,0.17877032269552,-0.0926694027598123,0.0861009199357081,"ok",NA
93,0.129381048781337,0.148494247724759,0.277875296506096,"ok",NA
94,-0.207323788274103,0.438395688770384,0.231071900496281,"ok",NA
95,0.581197506702913,0.494676791504354,1.07587429820727,"ok",NA
96,1.00400520611492,-0.124825286709047,0.879179919405872,"ok",NA
97,0.10572849900459,0.00774285491572418,0.113471353920314,"ok",NA
98,-0.0897907752005238,-0.477477096003273,-0.567267871203797,"ok",NA
99,1.39755063301858,-0.304488704001794,1.09306192901679,"ok",NA
100,-0.0524339883160691,0.0135810784695104,-0.0388529098465587,"ok",NA
