"Gene","term","estimate","hazard_ratio","std_error","statistic","p_value"
"EGFR","Exposure",0.140762694795801,1.1511514413415,0.479941285494882,0.29329149012604,0.769299357695609
"EGFR","Age",0.0219963219325145,1.02224002459573,0.0135308945373378,1.62563693566724,0.104026913004028
"EGFR","Gender",-0.0463344456485821,0.954722605968873,0.336527276670862,-0.13768407157646,0.890490108536627
"EGFR","Classical",0.805405031079595,2.23760261390763,0.440106886960372,1.83002142193725,0.067246735625681
"EGFR","Mesenchymal",0.754682281285139,2.12693564873107,0.575838963323095,1.31057870229892,0.190000138550962
"EGFR","Neural",1.30149698185833,3.67479365157959,0.558085185748264,2.33207584629454,0.0196967014551949
"EGFR","Proneural",0.816338237213273,2.26220100916341,0.67188178980018,1.21500277222286,0.224365034054962
"EGFR","Basis1",-4.46930283916923,0.0114552992532686,2.047705565988,-2.18259056057839,0.0290659755481101
"EGFR","Basis2",-7.39325793150265,0.00061538779278432,2.47584468122814,-2.98615579061092,0.002825086794653
"EGFR","Basis3",-8.32319999652535,0.000242817604185332,2.75758086572381,-3.01829770433248,0.00254199052741967
"EGFR","Basis4",-5.63790109866862,0.0035603333578073,3.2064301793505,-1.75831088884357,0.0786946259562558
"EGFR","Basis5",-1.80438966336829,0.164574872003473,3.34204587581945,-0.539905713570095,0.589262057403294
"EGFR","Basis6",-2.63205193705013,0.0719307134090713,2.83746401435952,-0.927607160383406,0.353611382094565
"EGFR","Basis7",-5.36641690377903,0.00467083742252333,3.73425129665631,-1.43707974570007,0.150695335621903
"EGFR","Basis8",-4.06755510803508,0.0171191919590666,3.17196086500885,-1.2823471918919,0.199720880160399
"EGFR","Basis9",1.92489199926761,6.85440834480097,3.29212370004117,0.58469613375814,0.558752054179428
