"Gene","direct_effect","direct_effect_hr","direct_bootstrap_se","direct_ci_low","direct_ci_high","direct_p_value","indirect_effect","indirect_effect_hr","indirect_bootstrap_se","indirect_ci_low","indirect_ci_high","indirect_p_value","total_effect","total_effect_hr","total_bootstrap_se","total_ci_low","total_ci_high","total_p_value","bootstrap_attempted","bootstrap_failed","bootstrap_valid"
"EGFR",0.443430612019288,1.5580431019974,0.6995771938349,-0.873892676608151,1.64332674606627,0.58,-0.175359293916711,0.839155463145459,0.284644186759513,-0.819230084787666,0.323602378625859,0.4,0.268071318102577,1.30744038085721,0.61626635355373,-0.858819617365079,1.28288003202085,0.74,100,0,100
