"Gene","term","estimate","hazard_ratio","std_error","statistic","p_value"
"DDIT3","Exposure",2.43023891737861,11.3615962385489,0.605340324052377,4.01466550437228,5.95301593041595e-05
"DDIT3","Age",0.0276403436550763,1.02802588189333,0.012470059266844,2.21653667104595,0.0266547692968612
"DDIT3","Gender",-0.110022399849266,0.895814068971673,0.308215714871831,-0.356965574889708,0.721117577423345
"DDIT3","Classical",0.592561047823506,1.80861443720579,0.382294660406724,1.55001131115219,0.121138801147776
"DDIT3","Mesenchymal",0.744182178788742,2.10471944673016,0.494052784351837,1.50628070999551,0.131995127915855
"DDIT3","Neural",0.732102348472779,2.07944773922822,0.522457420217576,1.40126701266468,0.161134241684543
"DDIT3","Proneural",0.190676943625415,1.21006846859738,0.604155652092087,0.315608970908629,0.752299327679379
"DDIT3","Basis1",-0.181780160931427,0.8337846187031,0.60168542073605,-0.302118274212217,0.762561902168382
"DDIT3","Basis2",0.367031426965993,1.44344328144529,0.492283873622754,0.745568657906629,0.455928021902605
"DDIT3","Basis3",-0.577926309233725,0.561060627306389,0.594686453670949,-0.971816838379679,0.331141677423137
