"replicate","direct_effect","indirect_effect","total_effect","status","message"
1,4.17057897999527,-0.24042268301285,3.93015629698242,"ok",NA
2,3.20758619550717,-0.212747382406048,2.99483881310112,"ok",NA
3,2.35049072734738,-0.343283621164299,2.00720710618308,"ok",NA
4,2.84962036783482,-0.529447680181067,2.32017268765376,"ok",NA
5,2.15542727569211,-0.00231879113944031,2.15310848455267,"ok",NA
6,4.20228129129471,-0.732302671290227,3.46997862000448,"ok",NA
7,1.98604137826073,-0.288062928187686,1.69797845007305,"ok",NA
8,1.42557650402497,-0.18783193133968,1.23774457268529,"ok",NA
9,2.33325677008111,-0.132223303851844,2.20103346622926,"ok",NA
10,1.17357229699232,-0.187935198055106,0.985637098937216,"ok",NA
11,2.97748388668076,-0.526675287561846,2.45080859911891,"ok",NA
12,3.53090908530159,-0.316417553927623,3.21449153137397,"ok",NA
13,2.46168680280853,-0.317491495982224,2.1441953068263,"ok",NA
14,2.96055193170706,0.069431480944995,3.02998341265206,"ok",NA
15,4.23139184732739,0.487500880376209,4.7188927277036,"ok",NA
16,2.69376758961098,-0.292740269504337,2.40102732010664,"ok",NA
17,2.72547635721873,-0.269860391769315,2.45561596544941,"ok",NA
18,2.94120510501351,-0.306816734645678,2.63438837036784,"ok",NA
19,2.08242533364629,0.0599642300145324,2.14238956366083,"ok",NA
20,2.32049903859827,-0.0982808161140999,2.22221822248417,"ok",NA
21,2.97708631901508,-0.418008584983693,2.55907773403139,"ok",NA
22,2.46614595356876,0.486778810392678,2.95292476396144,"ok",NA
23,2.41645014708224,-0.408797869343823,2.00765227773841,"ok",NA
24,2.56782546659716,-0.334108023014625,2.23371744358253,"ok",NA
25,2.70776655332661,-0.468162504519287,2.23960404880732,"ok",NA
26,1.92343361108842,-0.0162762955883534,1.90715731550007,"ok",NA
27,1.83473822210256,-0.308409275486335,1.52632894661623,"ok",NA
28,2.52211819459866,-0.759701826197049,1.76241636840162,"ok",NA
29,2.32270970331283,-0.386108655612595,1.93660104770024,"ok",NA
30,1.10086987015034,-0.132609160411306,0.968260709739034,"ok",NA
31,1.41431185238392,-0.182086340062591,1.23222551232133,"ok",NA
32,2.5007933354499,0.130408873882903,2.6312022093328,"ok",NA
33,3.42054913462355,-0.446858396070541,2.973690738553,"ok",NA
34,2.40403965592602,-0.0499193092518426,2.35412034667418,"ok",NA
35,0.938816869235954,-0.0838876593565085,0.854929209879445,"ok",NA
36,2.17932664169604,-0.333718665340719,1.84560797635532,"ok",NA
37,3.43049554212318,-0.0600162224071516,3.37047931971602,"ok",NA
38,1.92785928750454,-0.192187175844219,1.73567211166032,"ok",NA
39,4.51077351446385,0.25877723983861,4.76955075430246,"ok",NA
40,2.1651723149602,-0.114878927295045,2.05029338766515,"ok",NA
41,4.12759686095094,-1.01228987613502,3.11530698481592,"ok",NA
