"Gene","direct_effect","direct_effect_hr","direct_bootstrap_se","direct_ci_low","direct_ci_high","direct_p_value","indirect_effect","indirect_effect_hr","indirect_bootstrap_se","indirect_ci_low","indirect_ci_high","indirect_p_value","total_effect","total_effect_hr","total_bootstrap_se","total_ci_low","total_ci_high","total_p_value","bootstrap_attempted","bootstrap_failed","bootstrap_valid"
"PIK3CA",1.13518425376435,3.11174684115652,0.961025347940215,-0.00489984562319755,3.73281300125292,0.0606060606060606,0.028953687088395,1.02937691992886,0.36263909352238,-0.954616189808399,0.475448302395787,0.96969696969697,1.16413794085275,3.20316037894807,0.879878453742212,0.0322041259367846,3.82761423642443,0.0404040404040404,100,1,99
