"replicate","direct_effect","indirect_effect","total_effect","status","message"
1,0.565495262434289,-0.131501405742485,0.433993856691804,"ok",NA
2,1.39141766741557,-0.80468895456409,0.586728712851478,"ok",NA
3,-0.224823402214299,-0.139301953980798,-0.364125356195097,"ok",NA
4,0.459404651107381,-0.0652308186663896,0.394173832440992,"ok",NA
5,1.02116826699302,-0.137271656882521,0.883896610110502,"ok",NA
6,-0.217912467055024,-0.178621970279438,-0.396534437334462,"ok",NA
7,0.0809451469667598,-0.351285029163038,-0.270339882196279,"ok",NA
8,0.467601749665367,-0.249525327858427,0.21807642180694,"ok",NA
9,0.656593252106758,-0.0405168230253043,0.616076429081454,"ok",NA
10,0.0102613653013138,0.00583681605749771,0.0160981813588115,"ok",NA
11,0.0374696028881462,-0.503506606823516,-0.46603700393537,"ok",NA
12,0.381334667578717,-0.0578519143224385,0.323482753256279,"ok",NA
13,-0.179274158235092,-0.284803719556186,-0.464077877791278,"ok",NA
14,-0.365136462299684,0.141960122254328,-0.223176340045356,"ok",NA
15,0.770086956269069,-0.292769428991577,0.477317527277492,"ok",NA
16,-0.057280118592676,0.148027803683078,0.0907476850904022,"ok",NA
17,1.3643128515607,-0.187641621726418,1.17667122983428,"ok",NA
18,-0.36638173852852,-0.2070602505388,-0.57344198906732,"ok",NA
19,0.321885234609956,-0.296342904659784,0.025542329950172,"ok",NA
20,0.317374164880514,-0.2060625231664,0.111311641714114,"ok",NA
21,0.759631804718845,-0.080430408458541,0.679201396260304,"ok",NA
22,0.330745467558283,-0.174237137719735,0.156508329838549,"ok",NA
23,0.874470524849378,-0.432477603547196,0.441992921302183,"ok",NA
24,0.946540850479347,-0.250427509664233,0.696113340815114,"ok",NA
25,-0.111214310295073,-0.0684201770988129,-0.179634487393886,"ok",NA
26,0.0440859202883554,-0.295815366456126,-0.25172944616777,"ok",NA
27,1.31704266915386,-0.521862040176202,0.795180628977659,"ok",NA
28,-0.124369043950316,-0.246574730970503,-0.370943774920819,"ok",NA
29,0.168174407324197,0.0121499000667392,0.180324307390936,"ok",NA
30,0.124371333232447,-0.235553769278462,-0.111182436046015,"ok",NA
31,-1.65194828305099,-0.119874710909297,-1.77182299396028,"ok",NA
