"Gene","Basis","basis_index","term","estimate","std_error","statistic","p_value"
"EGFR","Basis1",1,"(Intercept)",-0.0458274537963737,0.366994694120232,-0.124872251644488,0.90107187365247
"EGFR","Basis1",1,"Exposure",0.224397905570054,0.182867741101906,1.22710492412658,0.224917061618358
"EGFR","Basis1",1,"Age",0.011670080971001,0.00488638658773298,2.38828442274669,0.0203238647518817
"EGFR","Basis1",1,"Gender",-0.29483047522085,0.146804209875226,-2.00832438982122,0.0494409499064389
"EGFR","Basis1",1,"Classical",-0.00816410799889643,0.174083416128896,-0.0468976780238017,0.962761628825655
"EGFR","Basis1",1,"Mesenchymal",0.502389128267861,0.21615284761943,2.32423090327449,0.0237658448756588
"EGFR","Basis1",1,"Neural",0.562655166878247,0.217931225386315,2.58180151045752,0.0124723740723654
"EGFR","Basis1",1,"Proneural",0.489592973541687,0.26909362637732,1.81941497512537,0.0741954117613461
"EGFR","Basis2",2,"(Intercept)",-0.757326134148279,0.450844023020614,-1.67979632750649,0.0985682042569908
"EGFR","Basis2",2,"Exposure",-0.313429637629057,0.224648555959954,-1.39519987693546,0.168464381166059
"EGFR","Basis2",2,"Age",-0.0134032426568061,0.00600280664146544,-2.23282931757635,0.0295753734243657
"EGFR","Basis2",2,"Gender",0.538630073834407,0.180345388194703,2.98665842928512,0.00417871412893122
"EGFR","Basis2",2,"Classical",-0.0307990292618636,0.213857227164735,-0.144016780120968,0.886004243493397
"EGFR","Basis2",2,"Mesenchymal",-0.651021481661037,0.265538496794123,-2.45170282095024,0.0173629441748947
"EGFR","Basis2",2,"Neural",-0.703648492607161,0.267723190468768,-2.62826874046702,0.0110547328112619
"EGFR","Basis2",2,"Proneural",-0.589909477914306,0.33057495116104,-1.78449539459186,0.0797605541655399
"EGFR","Basis3",3,"(Intercept)",0.773053080586893,0.166476670626228,4.64361209098507,2.11398090147785e-05
"EGFR","Basis3",3,"Exposure",0.121712432239715,0.0829527325362659,1.46725042706103,0.147901981601641
"EGFR","Basis3",3,"Age",-0.0029484747120429,0.00221656984024935,-1.33019707229762,0.188845468787505
"EGFR","Basis3",3,"Gender",-0.0535058127209323,0.0665935406846374,-0.803468507168229,0.425101354323312
"EGFR","Basis3",3,"Classical",-0.110187013535255,0.0789679741769899,-1.39533797952439,0.168422959491851
"EGFR","Basis3",3,"Mesenchymal",-0.0898923653796596,0.0980515713022056,-0.91678658675037,0.36318592707937
"EGFR","Basis3",3,"Neural",-0.0647675943572876,0.0988582816293303,-0.655155979750225,0.515049677128486
"EGFR","Basis3",3,"Proneural",-0.0277337071744769,0.122066644896392,-0.227201355440029,0.821094590194245
