"Gene","direct_effect","direct_effect_hr","direct_bootstrap_se","direct_ci_low","direct_ci_high","direct_p_value","indirect_effect","indirect_effect_hr","indirect_bootstrap_se","indirect_ci_low","indirect_ci_high","indirect_p_value","total_effect","total_effect_hr","total_bootstrap_se","total_ci_low","total_ci_high","total_p_value","bootstrap_attempted","bootstrap_failed","bootstrap_valid"
"DDIT3",2.43023891737861,11.3615962385489,0.839234577394336,1.28792358580333,4.28407533287306,0.01,-0.246194715538202,0.781769987340611,0.308386938791883,-1.00759249237912,0.289824186924793,0.3,2.18404420184041,8.8821549475795,0.828770112031664,1.09226195291826,4.26446119948478,0.01,100,0,100
"EGFR",0.43891607850285,1.55102511757578,0.620420067129815,-0.595635798707412,1.46369328162349,0.5,-0.182801995664363,0.832933063768221,0.222164409826189,-0.71489715162153,0.145145655004422,0.34,0.256114082838487,1.29190010316386,0.568729930022622,-0.742470630568322,1.20854807456699,0.7,100,0,100
"KIT",-0.220105654403537,0.802434012796594,2.67667741276442,-2.15525171724351,2.49349147643587,0.82,-0.123333499489575,0.883968810249988,0.340550049966412,-0.79309123957302,0.666459818061651,0.5,-0.343439153893112,0.709326639595929,2.64509403700682,-2.34949014807376,2.62672406268226,0.98,100,0,100
"MDM4",-0.219861442896737,0.8026300003462,0.86240944125584,-2.34374476344203,1.19170934142711,0.808080808080808,0.139011982495633,1.14913786946061,0.564576927155233,-0.579921500114797,1.48984604160659,0.98989898989899,-0.0808494604011038,0.922332528563003,0.563218928420233,-1.35493992721363,0.8227298372937,0.787878787878788,100,1,99
"PDGFRA",0.129881577168145,1.1386935280276,2.02230790029986,-1.9388466830128,4.2908484447986,0.8,-0.0809888930273985,0.922203934281556,0.316096808845826,-0.7361144989547,0.511645303378017,0.68,0.0488926841407463,1.050107651488,2.10957381065846,-2.16163261579435,4.32208348233384,0.84,100,0,100
"PIK3CA",1.08375259459355,2.9557504990266,0.837920273920214,0.185299560880769,3.6286559982318,0.0404040404040404,0.0428769634027324,1.04380946018552,0.258791774283423,-0.531605400799616,0.454133608136805,0.94949494949495,1.12662955799628,3.08524033283202,0.853040173859068,0.200995068292786,3.69353195348661,0.0404040404040404,100,1,99
"PTEN",-0.702104842821182,0.495541169034884,0.799744963804236,-2.28087589834963,1.13104181068471,0.36,-0.111168774734588,0.894787718624617,0.316728007393695,-0.634558008169047,0.51561445249839,0.62,-0.81327361755577,0.4434041521253,0.692612485185689,-2.16095485718865,0.598721801580772,0.26,100,0,100
